poll_id,election_year,pollName,election_id,period_start_day,period_end_day,bloc,start_day,y,t
2002_2_28,2002,Ipsos,1,2001-12-30,2002-04-21,Ecologisme,2002-02-22,56,8
2002_2_28,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche,2002-02-22,206,8
2002_2_28,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-02-22,66,8
2002_2_29,2002,Sofres,1,2001-12-30,2002-04-21,Autre,2002-02-22,270,8
2002_2_29,2002,Sofres,1,2001-12-30,2002-04-21,Centre,2002-02-22,30,8
2002_2_29,2002,Sofres,1,2001-12-30,2002-04-21,Droite,2002-02-22,240,8
2002_2_29,2002,Sofres,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-02-22,110,8
2002_2_29,2002,Sofres,1,2001-12-30,2002-04-21,Ecologisme,2002-02-22,55,8
2002_2_29,2002,Sofres,1,2001-12-30,2002-04-21,Gauche,2002-02-22,220,8
2002_2_29,2002,Sofres,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-02-22,75,8
2002_2_3,2002,Sofres,1,2001-12-30,2002-04-21,Autre,2002-03-27,275,13
2002_2_3,2002,Sofres,1,2001-12-30,2002-04-21,Centre,2002-03-27,45,13
2002_2_3,2002,Sofres,1,2001-12-30,2002-04-21,Droite,2002-03-27,210,13
2002_2_3,2002,Sofres,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-03-27,110,13
2002_2_3,2002,Sofres,1,2001-12-30,2002-04-21,Ecologisme,2002-03-27,60,13
2002_2_3,2002,Sofres,1,2001-12-30,2002-04-21,Gauche,2002-03-27,200,13
2002_2_3,2002,Sofres,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-03-27,100,13
2002_2_30,2002,Ifop,1,2001-12-30,2002-04-21,Autre,2002-02-21,244,8
2002_2_30,2002,Ifop,1,2001-12-30,2002-04-21,Centre,2002-02-21,28,8
2002_2_30,2002,Ifop,1,2001-12-30,2002-04-21,Droite,2002-02-21,235,8
2002_2_30,2002,Ifop,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-02-21,66,8
2002_2_30,2002,Ifop,1,2001-12-30,2002-04-21,Ecologisme,2002-02-21,56,8
2002_2_30,2002,Ifop,1,2001-12-30,2002-04-21,Gauche,2002-02-21,216,8
2002_2_30,2002,Ifop,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-02-21,75,8
2002_2_31,2002,Ipsos,1,2001-12-30,2002-04-21,Autre,2002-02-15,274,7
2002_2_31,2002,Ipsos,1,2001-12-30,2002-04-21,Centre,2002-02-15,27,7
2002_2_31,2002,Ipsos,1,2001-12-30,2002-04-21,Droite,2002-02-15,229,7
2002_2_31,2002,Ipsos,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-02-15,92,7
2002_2_31,2002,Ipsos,1,2001-12-30,2002-04-21,Ecologisme,2002-02-15,46,7
2002_2_31,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche,2002-02-15,183,7
2002_2_31,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-02-15,64,7
2002_2_32,2002,BVA,1,2001-12-30,2002-04-21,Autre,2002-02-14,185,7
2002_2_32,2002,BVA,1,2001-12-30,2002-04-21,Centre,2002-02-14,30,7
2002_2_32,2002,BVA,1,2001-12-30,2002-04-21,Droite,2002-02-14,178,7
2002_2_32,2002,BVA,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-02-14,82,7
2002_2_32,2002,BVA,1,2001-12-30,2002-04-21,Ecologisme,2002-02-14,45,7
2002_2_32,2002,BVA,1,2001-12-30,2002-04-21,Gauche,2002-02-14,171,7
2002_2_32,2002,BVA,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-02-14,52,7
2002_2_33,2002,Sofres,1,2001-12-30,2002-04-21,Autre,2002-02-13,275,7
2002_2_33,2002,Sofres,1,2001-12-30,2002-04-21,Centre,2002-02-13,30,7
2002_2_33,2002,Sofres,1,2001-12-30,2002-04-21,Droite,2002-02-13,260,7
2002_2_33,2002,Sofres,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-02-13,90,7
2002_2_33,2002,Sofres,1,2001-12-30,2002-04-21,Ecologisme,2002-02-13,70,7
2002_2_33,2002,Sofres,1,2001-12-30,2002-04-21,Gauche,2002-02-13,215,7
2002_2_33,2002,Sofres,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-02-13,60,7
2002_2_34,2002,CSA,1,2001-12-30,2002-04-21,Autre,2002-02-13,295,7
2002_2_34,2002,CSA,1,2001-12-30,2002-04-21,Centre,2002-02-13,30,7
2002_2_34,2002,CSA,1,2001-12-30,2002-04-21,Droite,2002-02-13,245,7
2002_2_34,2002,CSA,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-02-13,100,7
2002_2_34,2002,CSA,1,2001-12-30,2002-04-21,Ecologisme,2002-02-13,60,7
2002_2_34,2002,CSA,1,2001-12-30,2002-04-21,Gauche,2002-02-13,215,7
2002_2_34,2002,CSA,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-02-13,55,7
2002_2_35,2002,Ipsos,1,2001-12-30,2002-04-21,Autre,2002-02-12,284,7
2002_2_35,2002,Ipsos,1,2001-12-30,2002-04-21,Centre,2002-02-12,31,7
2002_2_35,2002,Ipsos,1,2001-12-30,2002-04-21,Droite,2002-02-12,275,7
2002_2_35,2002,Ipsos,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-02-12,81,7
2002_2_35,2002,Ipsos,1,2001-12-30,2002-04-21,Ecologisme,2002-02-12,51,7
2002_2_35,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche,2002-02-12,234,7
2002_2_35,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-02-12,61,7
2002_2_36,2002,Ipsos,1,2001-12-30,2002-04-21,Autre,2002-02-08,283,6
2002_2_36,2002,Ipsos,1,2001-12-30,2002-04-21,Centre,2002-02-08,27,6
2002_2_36,2002,Ipsos,1,2001-12-30,2002-04-21,Droite,2002-02-08,209,6
2002_2_36,2002,Ipsos,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-02-08,91,6
2002_2_36,2002,Ipsos,1,2001-12-30,2002-04-21,Ecologisme,2002-02-08,54,6
2002_2_36,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche,2002-02-08,191,6
2002_2_36,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-02-08,54,6
2002_2_37,2002,Ifop,1,2001-12-30,2002-04-21,Autre,2002-02-07,318,6
2002_2_37,2002,Ifop,1,2001-12-30,2002-04-21,Centre,2002-02-07,29,6
2002_2_37,2002,Ifop,1,2001-12-30,2002-04-21,Droite,2002-02-07,221,6
2002_2_37,2002,Ifop,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-02-07,67,6
2002_2_37,2002,Ifop,1,2001-12-30,2002-04-21,Ecologisme,2002-02-07,67,6
2002_2_37,2002,Ifop,1,2001-12-30,2002-04-21,Gauche,2002-02-07,183,6
2002_2_37,2002,Ifop,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-02-07,67,6
2002_2_38,2002,Ipsos,1,2001-12-30,2002-04-21,Autre,2002-02-01,278,5
2002_2_38,2002,Ipsos,1,2001-12-30,2002-04-21,Centre,2002-02-01,37,5
2002_2_38,2002,Ipsos,1,2001-12-30,2002-04-21,Droite,2002-02-01,213,5
2002_2_38,2002,Ipsos,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-02-01,74,5
2002_2_38,2002,Ipsos,1,2001-12-30,2002-04-21,Ecologisme,2002-02-01,56,5
2002_2_38,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche,2002-02-01,213,5
2002_2_38,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-02-01,56,5
2002_2_39,2002,Louis Harris,1,2001-12-30,2002-04-21,Autre,2002-02-01,243,5
2002_2_39,2002,Louis Harris,1,2001-12-30,2002-04-21,Centre,2002-02-01,42,5
2002_2_39,2002,Louis Harris,1,2001-12-30,2002-04-21,Droite,2002-02-01,194,5
2002_2_39,2002,Louis Harris,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-02-01,76,5
2002_2_39,2002,Louis Harris,1,2001-12-30,2002-04-21,Ecologisme,2002-02-01,42,5
2002_2_39,2002,Louis Harris,1,2001-12-30,2002-04-21,Gauche,2002-02-01,194,5
2002_2_39,2002,Louis Harris,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-02-01,51,5
2002_2_4,2002,Sofres,1,2001-12-30,2002-04-21,Autre,2002-03-27,270,13
2002_2_4,2002,Sofres,1,2001-12-30,2002-04-21,Centre,2002-03-27,50,13
2002_2_4,2002,Sofres,1,2001-12-30,2002-04-21,Droite,2002-03-27,220,13
2002_2_4,2002,Sofres,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-03-27,100,13
2002_2_4,2002,Sofres,1,2001-12-30,2002-04-21,Ecologisme,2002-03-27,50,13
2002_2_4,2002,Sofres,1,2001-12-30,2002-04-21,Gauche,2002-03-27,210,13
2002_2_4,2002,Sofres,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-03-27,100,13
2002_2_40,2002,Sofres,1,2001-12-30,2002-04-21,Autre,2002-02-01,265,5
2002_2_40,2002,Sofres,1,2001-12-30,2002-04-21,Centre,2002-02-01,40,5
2002_2_40,2002,Sofres,1,2001-12-30,2002-04-21,Droite,2002-02-01,240,5
2002_2_40,2002,Sofres,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-02-01,110,5
2002_2_40,2002,Sofres,1,2001-12-30,2002-04-21,Ecologisme,2002-02-01,60,5
2002_2_40,2002,Sofres,1,2001-12-30,2002-04-21,Gauche,2002-02-01,225,5
2002_2_40,2002,Sofres,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-02-01,60,5
2002_2_41,2002,BVA,1,2001-12-30,2002-04-21,Autre,2002-01-31,213,5
2002_2_41,2002,BVA,1,2001-12-30,2002-04-21,Centre,2002-01-31,32,5
2002_2_41,2002,BVA,1,2001-12-30,2002-04-21,Droite,2002-01-31,181,5
2002_2_41,2002,BVA,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-01-31,79,5
2002_2_41,2002,BVA,1,2001-12-30,2002-04-21,Ecologisme,2002-01-31,55,5
2002_2_41,2002,BVA,1,2001-12-30,2002-04-21,Gauche,2002-01-31,173,5
2002_2_41,2002,BVA,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-01-31,55,5
2002_2_42,2002,Ifop,1,2001-12-30,2002-04-21,Autre,2002-01-31,262,5
2002_2_42,2002,Ifop,1,2001-12-30,2002-04-21,Centre,2002-01-31,29,5
2002_2_42,2002,Ifop,1,2001-12-30,2002-04-21,Droite,2002-01-31,231,5
2002_2_42,2002,Ifop,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-01-31,96,5
2002_2_42,2002,Ifop,1,2001-12-30,2002-04-21,Ecologisme,2002-01-31,58,5
2002_2_42,2002,Ifop,1,2001-12-30,2002-04-21,Gauche,2002-01-31,212,5
2002_2_42,2002,Ifop,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-01-31,67,5
2002_2_43,2002,CSA,1,2001-12-30,2002-04-21,Autre,2002-01-29,290,5
2002_2_43,2002,CSA,1,2001-12-30,2002-04-21,Centre,2002-01-29,40,5
2002_2_43,2002,CSA,1,2001-12-30,2002-04-21,Droite,2002-01-29,230,5
2002_2_43,2002,CSA,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-01-29,90,5
2002_2_43,2002,CSA,1,2001-12-30,2002-04-21,Ecologisme,2002-01-29,70,5
2002_2_43,2002,CSA,1,2001-12-30,2002-04-21,Gauche,2002-01-29,220,5
2002_2_43,2002,CSA,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-01-29,60,5
2002_2_44,2002,Ipsos,1,2001-12-30,2002-04-21,Autre,2002-01-25,260,4
2002_2_44,2002,Ipsos,1,2001-12-30,2002-04-21,Centre,2002-01-25,38,4
2002_2_44,2002,Ipsos,1,2001-12-30,2002-04-21,Droite,2002-01-25,250,4
2002_2_44,2002,Ipsos,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-01-25,87,4
2002_2_44,2002,Ipsos,1,2001-12-30,2002-04-21,Ecologisme,2002-01-25,48,4
2002_2_44,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche,2002-01-25,212,4
2002_2_44,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-01-25,67,4
2002_2_45,2002,Ifop,1,2001-12-30,2002-04-21,Autre,2002-01-17,253,3
2002_2_45,2002,Ifop,1,2001-12-30,2002-04-21,Centre,2002-01-17,47,3
2002_2_45,2002,Ifop,1,2001-12-30,2002-04-21,Droite,2002-01-17,226,3
2002_2_45,2002,Ifop,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-01-17,85,3
2002_2_45,2002,Ifop,1,2001-12-30,2002-04-21,Ecologisme,2002-01-17,75,3
2002_2_45,2002,Ifop,1,2001-12-30,2002-04-21,Gauche,2002-01-17,189,3
2002_2_45,2002,Ifop,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-01-17,57,3
2002_2_46,2002,CSA,1,2001-12-30,2002-04-21,Autre,2002-01-17,236,3
2002_2_46,2002,CSA,1,2001-12-30,2002-04-21,Centre,2002-01-17,40,3
2002_2_46,2002,CSA,1,2001-12-30,2002-04-21,Droite,2002-01-17,272,3
2002_2_46,2002,CSA,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-01-17,101,3
2002_2_46,2002,CSA,1,2001-12-30,2002-04-21,Ecologisme,2002-01-17,75,3
2002_2_46,2002,CSA,1,2001-12-30,2002-04-21,Gauche,2002-01-17,221,3
2002_2_46,2002,CSA,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-01-17,60,3
2002_2_47,2002,Ipsos,1,2001-12-30,2002-04-21,Autre,2002-01-11,228,2
2002_2_47,2002,Ipsos,1,2001-12-30,2002-04-21,Centre,2002-01-11,47,2
2002_2_47,2002,Ipsos,1,2001-12-30,2002-04-21,Droite,2002-01-11,265,2
2002_2_47,2002,Ipsos,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-01-11,76,2
2002_2_47,2002,Ipsos,1,2001-12-30,2002-04-21,Ecologisme,2002-01-11,47,2
2002_2_47,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche,2002-01-11,227,2
2002_2_47,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-01-11,57,2
2002_2_48,2002,Sofres,1,2001-12-30,2002-04-21,Autre,2002-01-11,250,2
2002_2_48,2002,Sofres,1,2001-12-30,2002-04-21,Centre,2002-01-11,40,2
2002_2_48,2002,Sofres,1,2001-12-30,2002-04-21,Droite,2002-01-11,270,2
2002_2_48,2002,Sofres,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-01-11,90,2
2002_2_48,2002,Sofres,1,2001-12-30,2002-04-21,Ecologisme,2002-01-11,60,2
2002_2_48,2002,Sofres,1,2001-12-30,2002-04-21,Gauche,2002-01-11,220,2
2002_2_48,2002,Sofres,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-01-11,70,2
2002_2_49,2002,Ifop,1,2001-12-30,2002-04-21,Autre,2002-01-10,242,2
2002_2_49,2002,Ifop,1,2001-12-30,2002-04-21,Centre,2002-01-10,39,2
2002_2_49,2002,Ifop,1,2001-12-30,2002-04-21,Droite,2002-01-10,260,2
2002_2_49,2002,Ifop,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-01-10,77,2
2002_2_49,2002,Ifop,1,2001-12-30,2002-04-21,Ecologisme,2002-01-10,77,2
2002_2_49,2002,Ifop,1,2001-12-30,2002-04-21,Gauche,2002-01-10,202,2
2002_2_49,2002,Ifop,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-01-10,58,2
2002_2_5,2002,Ifop,1,2001-12-30,2002-04-21,Autre,2002-03-23,290,12
2002_2_5,2002,Ifop,1,2001-12-30,2002-04-21,Centre,2002-03-23,40,12
2002_2_5,2002,Ifop,1,2001-12-30,2002-04-21,Droite,2002-03-23,201,12
2002_2_5,2002,Ifop,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-03-23,100,12
2002_2_5,2002,Ifop,1,2001-12-30,2002-04-21,Ecologisme,2002-03-23,70,12
2002_2_5,2002,Ifop,1,2001-12-30,2002-04-21,Gauche,2002-03-23,191,12
2002_2_5,2002,Ifop,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-03-23,100,12
2002_2_50,2002,Sofres,1,2001-12-30,2002-04-21,Autre,2002-01-05,192,1
2002_2_50,2002,Sofres,1,2001-12-30,2002-04-21,Centre,2002-01-05,24,1
2002_2_50,2002,Sofres,1,2001-12-30,2002-04-21,Droite,2002-01-05,216,1
2002_2_50,2002,Sofres,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-01-05,72,1
2002_2_50,2002,Sofres,1,2001-12-30,2002-04-21,Ecologisme,2002-01-05,48,1
2002_2_50,2002,Sofres,1,2001-12-30,2002-04-21,Gauche,2002-01-05,192,1
2002_2_50,2002,Sofres,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-01-05,56,1
2002_2_51,2002,Ipsos,1,2001-12-30,2002-04-21,Autre,2002-01-04,240,1
2002_2_51,2002,Ipsos,1,2001-12-30,2002-04-21,Centre,2002-01-04,38,1
2002_2_51,2002,Ipsos,1,2001-12-30,2002-04-21,Droite,2002-01-04,267,1
2002_2_51,2002,Ipsos,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-01-04,86,1
2002_2_51,2002,Ipsos,1,2001-12-30,2002-04-21,Ecologisme,2002-01-04,48,1
2002_2_51,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche,2002-01-04,220,1
2002_2_51,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-01-04,57,1
2002_2_52,2002,Louis Harris,1,2001-12-30,2002-04-21,Autre,2002-01-04,230,1
2002_2_52,2002,Louis Harris,1,2001-12-30,2002-04-21,Centre,2002-01-04,30,1
2002_2_52,2002,Louis Harris,1,2001-12-30,2002-04-21,Droite,2002-01-04,271,1
2002_2_52,2002,Louis Harris,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-01-04,90,1
2002_2_52,2002,Louis Harris,1,2001-12-30,2002-04-21,Ecologisme,2002-01-04,70,1
2002_2_52,2002,Louis Harris,1,2001-12-30,2002-04-21,Gauche,2002-01-04,241,1
2002_2_52,2002,Louis Harris,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-01-04,70,1
2002_2_53,2002,BVA,1,2001-12-30,2002-04-21,Autre,2002-01-02,192,1
2002_2_53,2002,BVA,1,2001-12-30,2002-04-21,Centre,2002-01-02,37,1
2002_2_53,2002,BVA,1,2001-12-30,2002-04-21,Droite,2002-01-02,154,1
2002_2_53,2002,BVA,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-01-02,74,1
2002_2_53,2002,BVA,1,2001-12-30,2002-04-21,Ecologisme,2002-01-02,51,1
2002_2_53,2002,BVA,1,2001-12-30,2002-04-21,Gauche,2002-01-02,176,1
2002_2_53,2002,BVA,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-01-02,51,1
2002_2_54,2002,CSA,1,2001-12-30,2002-04-21,Autre,2002-01-03,256,1
2002_2_54,2002,CSA,1,2001-12-30,2002-04-21,Centre,2002-01-03,40,1
2002_2_54,2002,CSA,1,2001-12-30,2002-04-21,Droite,2002-01-03,281,1
2002_2_54,2002,CSA,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-01-03,100,1
2002_2_54,2002,CSA,1,2001-12-30,2002-04-21,Ecologisme,2002-01-03,60,1
2002_2_54,2002,CSA,1,2001-12-30,2002-04-21,Gauche,2002-01-03,216,1
2002_2_54,2002,CSA,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-01-03,50,1
2002_2_6,2002,Ipsos,1,2001-12-30,2002-04-21,Autre,2002-03-22,229,12
2002_2_6,2002,Ipsos,1,2001-12-30,2002-04-21,Centre,2002-03-22,47,12
2002_2_6,2002,Ipsos,1,2001-12-30,2002-04-21,Droite,2002-03-22,225,12
2002_2_6,2002,Ipsos,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-03-22,84,12
2002_2_6,2002,Ipsos,1,2001-12-30,2002-04-21,Ecologisme,2002-03-22,52,12
2002_2_6,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche,2002-03-22,206,12
2002_2_6,2002,Ipsos,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-03-22,94,12
2002_2_7,2002,Sofres,1,2001-12-30,2002-04-21,Autre,2002-03-22,265,12
2002_2_7,2002,Sofres,1,2001-12-30,2002-04-21,Centre,2002-03-22,40,12
2002_2_7,2002,Sofres,1,2001-12-30,2002-04-21,Droite,2002-03-22,230,12
2002_2_7,2002,Sofres,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-03-22,100,12
2002_2_7,2002,Sofres,1,2001-12-30,2002-04-21,Ecologisme,2002-03-22,55,12
2002_2_7,2002,Sofres,1,2001-12-30,2002-04-21,Gauche,2002-03-22,210,12
2002_2_7,2002,Sofres,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-03-22,100,12
2002_2_8,2002,BVA,1,2001-12-30,2002-04-21,Autre,2002-03-21,150,12
2002_2_8,2002,BVA,1,2001-12-30,2002-04-21,Centre,2002-03-21,26,12
2002_2_8,2002,BVA,1,2001-12-30,2002-04-21,Droite,2002-03-21,149,12
2002_2_8,2002,BVA,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-03-21,71,12
2002_2_8,2002,BVA,1,2001-12-30,2002-04-21,Ecologisme,2002-03-21,36,12
2002_2_8,2002,BVA,1,2001-12-30,2002-04-21,Gauche,2002-03-21,149,12
2002_2_8,2002,BVA,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-03-21,65,12
2002_2_9,2002,Ifop,1,2001-12-30,2002-04-21,Autre,2002-03-21,246,12
2002_2_9,2002,Ifop,1,2001-12-30,2002-04-21,Centre,2002-03-21,38,12
2002_2_9,2002,Ifop,1,2001-12-30,2002-04-21,Droite,2002-03-21,218,12
2002_2_9,2002,Ifop,1,2001-12-30,2002-04-21,Droite radicale et extreme droite,2002-03-21,114,12
2002_2_9,2002,Ifop,1,2001-12-30,2002-04-21,Ecologisme,2002-03-21,47,12
2002_2_9,2002,Ifop,1,2001-12-30,2002-04-21,Gauche,2002-03-21,199,12
2002_2_9,2002,Ifop,1,2001-12-30,2002-04-21,Gauche radicale et extreme gauche,2002-03-21,76,12
2007_1_1,2007,TNS Sofres,2,2006-12-31,2007-04-22,Autre,2007-04-20,90,16
2007_1_1,2007,TNS Sofres,2,2006-12-31,2007-04-22,Centre,2007-04-20,180,16
2007_1_1,2007,TNS Sofres,2,2006-12-31,2007-04-22,Droite,2007-04-20,300,16
2007_1_1,2007,TNS Sofres,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-04-20,130,16
2007_1_1,2007,TNS Sofres,2,2006-12-31,2007-04-22,Ecologisme,2007-04-20,10,16
2007_1_1,2007,TNS Sofres,2,2006-12-31,2007-04-22,Gauche,2007-04-20,250,16
2007_1_1,2007,TNS Sofres,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-04-20,40,16
2007_1_10,2007,BVA,2,2006-12-31,2007-04-22,Autre,2007-04-16,108,16
2007_1_10,2007,BVA,2,2006-12-31,2007-04-22,Centre,2007-04-16,133,16
2007_1_10,2007,BVA,2,2006-12-31,2007-04-22,Droite,2007-04-16,257,16
2007_1_10,2007,BVA,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-04-16,115,16
2007_1_10,2007,BVA,2,2006-12-31,2007-04-22,Ecologisme,2007-04-16,9,16
2007_1_10,2007,BVA,2,2006-12-31,2007-04-22,Gauche,2007-04-16,222,16
2007_1_10,2007,BVA,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-04-16,44,16
2007_1_11,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-04-16,90,16
2007_1_11,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-04-16,187,16
2007_1_11,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-04-16,298,16
2007_1_11,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-04-16,136,16
2007_1_11,2007,Ipsos,2,2006-12-31,2007-04-22,Ecologisme,2007-04-16,15,16
2007_1_11,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche,2007-04-16,247,16
2007_1_11,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-04-16,35,16
2007_1_12,2007,TNS Sofres,2,2006-12-31,2007-04-22,Autre,2007-04-16,85,16
2007_1_12,2007,TNS Sofres,2,2006-12-31,2007-04-22,Centre,2007-04-16,190,16
2007_1_12,2007,TNS Sofres,2,2006-12-31,2007-04-22,Droite,2007-04-16,285,16
2007_1_12,2007,TNS Sofres,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-04-16,140,16
2007_1_12,2007,TNS Sofres,2,2006-12-31,2007-04-22,Ecologisme,2007-04-16,15,16
2007_1_12,2007,TNS Sofres,2,2006-12-31,2007-04-22,Gauche,2007-04-16,250,16
2007_1_12,2007,TNS Sofres,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-04-16,35,16
2007_1_13,2007,CSA,2,2006-12-31,2007-04-22,Autre,2007-04-16,75,16
2007_1_13,2007,CSA,2,2006-12-31,2007-04-22,Centre,2007-04-16,191,16
2007_1_13,2007,CSA,2,2006-12-31,2007-04-22,Droite,2007-04-16,272,16
2007_1_13,2007,CSA,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-04-16,156,16
2007_1_13,2007,CSA,2,2006-12-31,2007-04-22,Ecologisme,2007-04-16,20,16
2007_1_13,2007,CSA,2,2006-12-31,2007-04-22,Gauche,2007-04-16,252,16
2007_1_13,2007,CSA,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-04-16,40,16
2007_1_14,2007,Ifop,2,2006-12-31,2007-04-22,Autre,2007-04-14,120,15
2007_1_14,2007,Ifop,2,2006-12-31,2007-04-22,Centre,2007-04-14,181,15
2007_1_14,2007,Ifop,2,2006-12-31,2007-04-22,Droite,2007-04-14,267,15
2007_1_14,2007,Ifop,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-04-14,119,15
2007_1_14,2007,Ifop,2,2006-12-31,2007-04-22,Ecologisme,2007-04-14,14,15
2007_1_14,2007,Ifop,2,2006-12-31,2007-04-22,Gauche,2007-04-14,215,15
2007_1_14,2007,Ifop,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-04-14,38,15
2007_1_15,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-04-14,129,15
2007_1_15,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-04-14,251,15
2007_1_15,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-04-14,387,15
2007_1_15,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-04-14,190,15
