"","poll_id","start_day","end_day","pollName","pollster_id","abstention","election_year","bloc","y","n"
"275","2002_2_41",2002-01-31,2002-02-02,"BVA",1,0,2002,"Droite radicale et extreme droite",91,788
"276","2002_2_42",2002-01-31,2002-02-01,"Ifop",3,0,2002,"Gauche radicale et extrême gauche",106,945
"277","2002_2_42",2002-01-31,2002-02-01,"Ifop",3,0,2002,"Gauche",386,945
"278","2002_2_42",2002-01-31,2002-02-01,"Ifop",3,0,2002,"Centre",68,945
"279","2002_2_42",2002-01-31,2002-02-01,"Ifop",3,0,2002,"Droite",270,945
"280","2002_2_42",2002-01-31,2002-02-01,"Ifop",3,0,2002,"Droite radicale et extreme droite",115,945
"281","2002_2_43",2002-01-29,2002-01-30,"CSA",2,0,2002,"Gauche radicale et extrême gauche",115,1000
"282","2002_2_43",2002-01-29,2002-01-30,"CSA",2,0,2002,"Gauche",445,1000
"283","2002_2_43",2002-01-29,2002-01-30,"CSA",2,0,2002,"Centre",90,1000
"284","2002_2_43",2002-01-29,2002-01-30,"CSA",2,0,2002,"Droite",245,1000
"285","2002_2_43",2002-01-29,2002-01-30,"CSA",2,0,2002,"Droite radicale et extreme droite",105,1000
"286","2002_2_44",2002-01-25,2002-01-26,"Ipsos",4,0,2002,"Gauche radicale et extrême gauche",120,962
"287","2002_2_44",2002-01-25,2002-01-26,"Ipsos",4,0,2002,"Gauche",390,962
"288","2002_2_44",2002-01-25,2002-01-26,"Ipsos",4,0,2002,"Centre",86,962
"289","2002_2_44",2002-01-25,2002-01-26,"Ipsos",4,0,2002,"Droite",265,962
"290","2002_2_44",2002-01-25,2002-01-26,"Ipsos",4,0,2002,"Droite radicale et extreme droite",101,962
"291","2002_2_45",2002-01-17,2002-01-18,"Ifop",3,0,2002,"Gauche radicale et extrême gauche",104,932
"292","2002_2_45",2002-01-17,2002-01-18,"Ifop",3,0,2002,"Gauche",377,932
"293","2002_2_45",2002-01-17,2002-01-18,"Ifop",3,0,2002,"Centre",94,932
"294","2002_2_45",2002-01-17,2002-01-18,"Ifop",3,0,2002,"Droite",263,932
"295","2002_2_45",2002-01-17,2002-01-18,"Ifop",3,0,2002,"Droite radicale et extreme droite",94,932
"296","2002_2_46",2002-01-17,2002-01-17,"CSA",2,0,2002,"Gauche radicale et extrême gauche",110,1005
"297","2002_2_46",2002-01-17,2002-01-17,"CSA",2,0,2002,"Gauche",417,1005
"298","2002_2_46",2002-01-17,2002-01-17,"CSA",2,0,2002,"Centre",90,1005
"299","2002_2_46",2002-01-17,2002-01-17,"CSA",2,0,2002,"Droite",282,1005
"300","2002_2_46",2002-01-17,2002-01-17,"CSA",2,0,2002,"Droite radicale et extreme droite",106,1005
"301","2002_2_47",2002-01-11,2002-01-12,"Ipsos",4,0,2002,"Gauche radicale et extrême gauche",119,947
"302","2002_2_47",2002-01-11,2002-01-12,"Ipsos",4,0,2002,"Gauche",379,947
"303","2002_2_47",2002-01-11,2002-01-12,"Ipsos",4,0,2002,"Centre",85,947
"304","2002_2_47",2002-01-11,2002-01-12,"Ipsos",4,0,2002,"Droite",279,947
"305","2002_2_47",2002-01-11,2002-01-12,"Ipsos",4,0,2002,"Droite radicale et extreme droite",85,947
"306","2002_2_48",2002-01-11,2002-01-12,"Sofres",6,0,2002,"Gauche radicale et extrême gauche",135,1000
"307","2002_2_48",2002-01-11,2002-01-12,"Sofres",6,0,2002,"Gauche",370,1000
"308","2002_2_48",2002-01-11,2002-01-12,"Sofres",6,0,2002,"Centre",80,1000
"309","2002_2_48",2002-01-11,2002-01-12,"Sofres",6,0,2002,"Droite",305,1000
"310","2002_2_48",2002-01-11,2002-01-12,"Sofres",6,0,2002,"Droite radicale et extreme droite",110,1000
"311","2002_2_49",2002-01-10,2002-01-11,"Ifop",3,0,2002,"Gauche radicale et extrême gauche",106,955
"312","2002_2_49",2002-01-10,2002-01-11,"Ifop",3,0,2002,"Gauche",395,955
"313","2002_2_49",2002-01-10,2002-01-11,"Ifop",3,0,2002,"Centre",68,955
"314","2002_2_49",2002-01-10,2002-01-11,"Ifop",3,0,2002,"Droite",299,955
"315","2002_2_49",2002-01-10,2002-01-11,"Ifop",3,0,2002,"Droite radicale et extreme droite",87,955
"316","2002_2_5",2002-03-23,2002-03-24,"Ifop",3,0,2002,"Gauche radicale et extrême gauche",170,982
"317","2002_2_5",2002-03-23,2002-03-24,"Ifop",3,0,2002,"Gauche",381,982
"318","2002_2_5",2002-03-23,2002-03-24,"Ifop",3,0,2002,"Centre",70,982
"319","2002_2_5",2002-03-23,2002-03-24,"Ifop",3,0,2002,"Droite",261,982
"320","2002_2_5",2002-03-23,2002-03-24,"Ifop",3,0,2002,"Droite radicale et extreme droite",100,982
"321","2002_2_50",2002-01-05,2002-01-05,"Sofres",6,0,2002,"Gauche radicale et extrême gauche",104,800
"322","2002_2_50",2002-01-05,2002-01-05,"Sofres",6,0,2002,"Gauche",312,800
"323","2002_2_50",2002-01-05,2002-01-05,"Sofres",6,0,2002,"Centre",56,800
"324","2002_2_50",2002-01-05,2002-01-05,"Sofres",6,0,2002,"Droite",240,800
"325","2002_2_50",2002-01-05,2002-01-05,"Sofres",6,0,2002,"Droite radicale et extreme droite",88,800
"326","2002_2_51",2002-01-04,2002-01-05,"Ipsos",4,0,2002,"Gauche radicale et extrême gauche",119,956
"327","2002_2_51",2002-01-04,2002-01-05,"Ipsos",4,0,2002,"Gauche",383,956
"328","2002_2_51",2002-01-04,2002-01-05,"Ipsos",4,0,2002,"Centre",67,956
"329","2002_2_51",2002-01-04,2002-01-05,"Ipsos",4,0,2002,"Droite",291,956
"330","2002_2_51",2002-01-04,2002-01-05,"Ipsos",4,0,2002,"Droite radicale et extreme droite",96,956
"331","2002_2_52",2002-01-04,2002-01-05,"Louis Harris",5,0,2002,"Gauche radicale et extrême gauche",120,1002
"332","2002_2_52",2002-01-04,2002-01-05,"Louis Harris",5,0,2002,"Gauche",401,1002
"333","2002_2_52",2002-01-04,2002-01-05,"Louis Harris",5,0,2002,"Centre",70,1002
"334","2002_2_52",2002-01-04,2002-01-05,"Louis Harris",5,0,2002,"Droite",301,1002
"335","2002_2_52",2002-01-04,2002-01-05,"Louis Harris",5,0,2002,"Droite radicale et extreme droite",110,1002
"336","2002_2_53",2002-01-02,2002-01-05,"BVA",1,0,2002,"Gauche radicale et extrême gauche",99,735
"337","2002_2_53",2002-01-02,2002-01-05,"BVA",1,0,2002,"Gauche",316,735
"338","2002_2_53",2002-01-02,2002-01-05,"BVA",1,0,2002,"Centre",66,735
"339","2002_2_53",2002-01-02,2002-01-05,"BVA",1,0,2002,"Droite",173,735
"340","2002_2_53",2002-01-02,2002-01-05,"BVA",1,0,2002,"Droite radicale et extreme droite",81,735
"341","2002_2_54",2002-01-03,2002-01-04,"CSA",2,0,2002,"Gauche radicale et extrême gauche",115,1003
"342","2002_2_54",2002-01-03,2002-01-04,"CSA",2,0,2002,"Gauche",387,1003
"343","2002_2_54",2002-01-03,2002-01-04,"CSA",2,0,2002,"Centre",90,1003
"344","2002_2_54",2002-01-03,2002-01-04,"CSA",2,0,2002,"Droite",291,1003
"345","2002_2_54",2002-01-03,2002-01-04,"CSA",2,0,2002,"Droite radicale et extreme droite",120,1003
"346","2002_2_55",2001-12-14,2001-12-15,"Sofres",6,0,2002,"Gauche radicale et extrême gauche",140,1000
"347","2002_2_55",2001-12-14,2001-12-15,"Sofres",6,0,2002,"Gauche",380,1000
"348","2002_2_55",2001-12-14,2001-12-15,"Sofres",6,0,2002,"Centre",80,1000
"349","2002_2_55",2001-12-14,2001-12-15,"Sofres",6,0,2002,"Droite",300,1000
"350","2002_2_55",2001-12-14,2001-12-15,"Sofres",6,0,2002,"Droite radicale et extreme droite",100,1000
"351","2002_2_56",2001-12-11,2001-12-12,"CSA",2,0,2002,"Gauche radicale et extrême gauche",130,1000
"352","2002_2_56",2001-12-11,2001-12-12,"CSA",2,0,2002,"Gauche",400,1000
"353","2002_2_56",2001-12-11,2001-12-12,"CSA",2,0,2002,"Centre",100,1000
"354","2002_2_56",2001-12-11,2001-12-12,"CSA",2,0,2002,"Droite",270,1000
"355","2002_2_56",2001-12-11,2001-12-12,"CSA",2,0,2002,"Droite radicale et extreme droite",100,1000
"356","2002_2_57",2001-12-07,2001-12-08,"Ipsos",4,0,2002,"Gauche radicale et extrême gauche",104,839
"357","2002_2_57",2001-12-07,2001-12-08,"Ipsos",4,0,2002,"Gauche",348,839
"358","2002_2_57",2001-12-07,2001-12-08,"Ipsos",4,0,2002,"Centre",59,839
"359","2002_2_57",2001-12-07,2001-12-08,"Ipsos",4,0,2002,"Droite",248,839
"360","2002_2_57",2001-12-07,2001-12-08,"Ipsos",4,0,2002,"Droite radicale et extreme droite",80,839
"361","2002_2_58",2001-11-29,2001-12-01,"BVA",1,0,2002,"Gauche radicale et extrême gauche",71,678
"362","2002_2_58",2001-11-29,2001-12-01,"BVA",1,0,2002,"Gauche",285,678
"363","2002_2_58",2001-11-29,2001-12-01,"BVA",1,0,2002,"Centre",54,678
"364","2002_2_58",2001-11-29,2001-12-01,"BVA",1,0,2002,"Droite",186,678
"365","2002_2_58",2001-11-29,2001-12-01,"BVA",1,0,2002,"Droite radicale et extreme droite",82,678
"366","2002_2_59",2001-11-29,2001-11-30,"Ifop",3,0,2002,"Gauche radicale et extrême gauche",104,932
"367","2002_2_59",2001-11-29,2001-11-30,"Ifop",3,0,2002,"Gauche",385,932
"368","2002_2_59",2001-11-29,2001-11-30,"Ifop",3,0,2002,"Centre",94,932
"369","2002_2_59",2001-11-29,2001-11-30,"Ifop",3,0,2002,"Droite",283,932
"370","2002_2_59",2001-11-29,2001-11-30,"Ifop",3,0,2002,"Droite radicale et extreme droite",66,932
"371","2002_2_6",2002-03-22,2002-03-23,"Ipsos",4,0,2002,"Gauche radicale et extrême gauche",146,937
"372","2002_2_6",2002-03-22,2002-03-23,"Ipsos",4,0,2002,"Gauche",352,937
"373","2002_2_6",2002-03-22,2002-03-23,"Ipsos",4,0,2002,"Centre",70,937
"374","2002_2_6",2002-03-22,2002-03-23,"Ipsos",4,0,2002,"Droite",276,937
"375","2002_2_6",2002-03-22,2002-03-23,"Ipsos",4,0,2002,"Droite radicale et extreme droite",93,937
"376","2002_2_60",2001-11-22,2001-11-23,"Sofres",6,0,2002,"Gauche radicale et extrême gauche",135,1000
"377","2002_2_60",2001-11-22,2001-11-23,"Sofres",6,0,2002,"Gauche",360,1000
"378","2002_2_60",2001-11-22,2001-11-23,"Sofres",6,0,2002,"Centre",95,1000
"379","2002_2_60",2001-11-22,2001-11-23,"Sofres",6,0,2002,"Droite",310,1000
"380","2002_2_60",2001-11-22,2001-11-23,"Sofres",6,0,2002,"Droite radicale et extreme droite",100,1000
"381","2002_2_61",2001-11-14,2001-11-15,"CSA",2,0,2002,"Gauche radicale et extrême gauche",120,1005
"382","2002_2_61",2001-11-14,2001-11-15,"CSA",2,0,2002,"Gauche",412,1005
"383","2002_2_61",2001-11-14,2001-11-15,"CSA",2,0,2002,"Centre",90,1005
"384","2002_2_61",2001-11-14,2001-11-15,"CSA",2,0,2002,"Droite",282,1005
"385","2002_2_61",2001-11-14,2001-11-15,"CSA",2,0,2002,"Droite radicale et extreme droite",101,1005
"386","2002_2_62",2001-11-09,2001-11-10,"Ipsos",4,0,2002,"Gauche radicale et extrême gauche",107,928
"387","2002_2_62",2001-11-09,2001-11-10,"Ipsos",4,0,2002,"Gauche",376,928
"388","2002_2_62",2001-11-09,2001-11-10,"Ipsos",4,0,2002,"Centre",74,928
"389","2002_2_62",2001-11-09,2001-11-10,"Ipsos",4,0,2002,"Droite",283,928
"390","2002_2_62",2001-11-09,2001-11-10,"Ipsos",4,0,2002,"Droite radicale et extreme droite",88,928
"391","2002_2_63",2001-10-25,2001-10-27,"BVA",1,0,2002,"Gauche radicale et extrême gauche",85,684
"392","2002_2_63",2001-10-25,2001-10-27,"BVA",1,0,2002,"Gauche",281,684
"393","2002_2_63",2001-10-25,2001-10-27,"BVA",1,0,2002,"Centre",61,684
"394","2002_2_63",2001-10-25,2001-10-27,"BVA",1,0,2002,"Droite",192,684
"395","2002_2_63",2001-10-25,2001-10-27,"BVA",1,0,2002,"Droite radicale et extreme droite",65,684
"396","2002_2_64",2001-10-19,2001-10-20,"Ipsos",4,0,2002,"Gauche radicale et extrême gauche",86,827
"397","2002_2_64",2001-10-19,2001-10-20,"Ipsos",4,0,2002,"Gauche",344,827
"398","2002_2_64",2001-10-19,2001-10-20,"Ipsos",4,0,2002,"Centre",82,827
"399","2002_2_64",2001-10-19,2001-10-20,"Ipsos",4,0,2002,"Droite",253,827
"400","2002_2_64",2001-10-19,2001-10-20,"Ipsos",4,0,2002,"Droite radicale et extreme droite",62,827
"401","2002_2_65",2001-10-19,2001-10-20,"Sofres",6,0,2002,"Gauche radicale et extrême gauche",120,1000
"402","2002_2_65",2001-10-19,2001-10-20,"Sofres",6,0,2002,"Gauche",370,1000
"403","2002_2_65",2001-10-19,2001-10-20,"Sofres",6,0,2002,"Centre",100,1000
"404","2002_2_65",2001-10-19,2001-10-20,"Sofres",6,0,2002,"Droite",300,1000
"405","2002_2_65",2001-10-19,2001-10-20,"Sofres",6,0,2002,"Droite radicale et extreme droite",110,1000
"406","2002_2_66",2001-10-17,2001-10-18,"CSA",2,0,2002,"Gauche radicale et extrême gauche",130,1002
"407","2002_2_66",2001-10-17,2001-10-18,"CSA",2,0,2002,"Gauche",391,1002
"408","2002_2_66",2001-10-17,2001-10-18,"CSA",2,0,2002,"Centre",100,1002
"409","2002_2_66",2001-10-17,2001-10-18,"CSA",2,0,2002,"Droite",291,1002
"410","2002_2_66",2001-10-17,2001-10-18,"CSA",2,0,2002,"Droite radicale et extreme droite",90,1002
"411","2002_2_7",2002-03-22,2002-03-23,"Sofres",6,0,2002,"Gauche radicale et extrême gauche",170,1000
"412","2002_2_7",2002-03-22,2002-03-23,"Sofres",6,0,2002,"Gauche",355,1000
"413","2002_2_7",2002-03-22,2002-03-23,"Sofres",6,0,2002,"Centre",80,1000
"414","2002_2_7",2002-03-22,2002-03-23,"Sofres",6,0,2002,"Droite",285,1000
"415","2002_2_7",2002-03-22,2002-03-23,"Sofres",6,0,2002,"Droite radicale et extreme droite",110,1000
"416","2002_2_8",2002-03-21,2002-03-23,"BVA",1,0,2002,"Gauche radicale et extrême gauche",107,646
"417","2002_2_8",2002-03-21,2002-03-23,"BVA",1,0,2002,"Gauche",239,646
"418","2002_2_8",2002-03-21,2002-03-23,"BVA",1,0,2002,"Centre",49,646
"419","2002_2_8",2002-03-21,2002-03-23,"BVA",1,0,2002,"Droite",174,646
"420","2002_2_8",2002-03-21,2002-03-23,"BVA",1,0,2002,"Droite radicale et extreme droite",77,646
"421","2002_2_9",2002-03-21,2002-03-22,"Ifop",3,0,2002,"Gauche radicale et extrême gauche",133,929
"422","2002_2_9",2002-03-21,2002-03-22,"Ifop",3,0,2002,"Gauche",336,929
"423","2002_2_9",2002-03-21,2002-03-22,"Ifop",3,0,2002,"Centre",67,929
"424","2002_2_9",2002-03-21,2002-03-22,"Ifop",3,0,2002,"Droite",270,929
"425","2002_2_9",2002-03-21,2002-03-22,"Ifop",3,0,2002,"Droite radicale et extreme droite",123,929
"426","2002_3_1",2001-10-11,2001-10-12,"Ifop",3,0,2002,"Gauche radicale et extrême gauche",84,754
"427","2002_3_1",2001-10-11,2001-10-12,"Ifop",3,0,2002,"Gauche",320,754
"428","2002_3_1",2001-10-11,2001-10-12,"Ifop",3,0,2002,"Centre",76,754
"429","2002_3_1",2001-10-11,2001-10-12,"Ifop",3,0,2002,"Droite",221,754
"430","2002_3_1",2001-10-11,2001-10-12,"Ifop",3,0,2002,"Droite radicale et extreme droite",53,754
"431","2002_3_11",2001-06-20,2001-06-21,"CSA",2,0,2002,"Gauche radicale et extrême gauche",130,1000
"432","2002_3_11",2001-06-20,2001-06-21,"CSA",2,0,2002,"Gauche",360,1000
"433","2002_3_11",2001-06-20,2001-06-21,"CSA",2,0,2002,"Centre",120,1000
"434","2002_3_11",2001-06-20,2001-06-21,"CSA",2,0,2002,"Droite",300,1000
"435","2002_3_11",2001-06-20,2001-06-21,"CSA",2,0,2002,"Droite radicale et extreme droite",90,1000
"436","2002_3_12",2001-06-14,2001-06-16,"BVA",1,0,2002,"Gauche radicale et extrême gauche",99,658
"437","2002_3_12",2001-06-14,2001-06-16,"BVA",1,0,2002,"Gauche",243,658
"438","2002_3_12",2001-06-14,2001-06-16,"BVA",1,0,2002,"Centre",72,658
"439","2002_3_12",2001-06-14,2001-06-16,"BVA",1,0,2002,"Droite",184,658
"440","2002_3_12",2001-06-14,2001-06-16,"BVA",1,0,2002,"Droite radicale et extreme droite",60,658
"441","2002_3_13",2001-06-08,2001-06-09,"Ipsos",4,0,2002,"Gauche radicale et extrême gauche",100,839
"442","2002_3_13",2001-06-08,2001-06-09,"Ipsos",4,0,2002,"Gauche",303,839
"443","2002_3_13",2001-06-08,2001-06-09,"Ipsos",4,0,2002,"Centre",67,839
"444","2002_3_13",2001-06-08,2001-06-09,"Ipsos",4,0,2002,"Droite",302,839
"445","2002_3_13",2001-06-08,2001-06-09,"Ipsos",4,0,2002,"Droite radicale et extreme droite",67,839
"446","2002_3_14",2001-06-08,2001-06-09,"Ipsos",4,0,2002,"Gauche radicale et extrême gauche",100,839
"447","2002_3_14",2001-06-08,2001-06-09,"Ipsos",4,0,2002,"Gauche",303,839
"448","2002_3_14",2001-06-08,2001-06-09,"Ipsos",4,0,2002,"Centre",67,839
"449","2002_3_14",2001-06-08,2001-06-09,"Ipsos",4,0,2002,"Droite",293,839
"450","2002_3_14",2001-06-08,2001-06-09,"Ipsos",4,0,2002,"Droite radicale et extreme droite",76,839
"451","2002_3_17",2001-05-29,2001-05-30,"CSA",2,0,2002,"Gauche radicale et extrême gauche",126,900
"452","2002_3_17",2001-05-29,2001-05-30,"CSA",2,0,2002,"Gauche",333,900
"453","2002_3_17",2001-05-29,2001-05-30,"CSA",2,0,2002,"Centre",90,900
"454","2002_3_17",2001-05-29,2001-05-30,"CSA",2,0,2002,"Droite",261,900
"455","2002_3_17",2001-05-29,2001-05-30,"CSA",2,0,2002,"Droite radicale et extreme droite",90,900
"456","2002_3_18",2001-05-15,2001-05-16,"Sofres",6,0,2002,"Gauche radicale et extrême gauche",96,839
"457","2002_3_18",2001-05-15,2001-05-16,"Sofres",6,0,2002,"Gauche",328,839
"458","2002_3_18",2001-05-15,2001-05-16,"Sofres",6,0,2002,"Centre",92,839
"459","2002_3_18",2001-05-15,2001-05-16,"Sofres",6,0,2002,"Droite",243,839
"460","2002_3_18",2001-05-15,2001-05-16,"Sofres",6,0,2002,"Droite radicale et extreme droite",80,839
"461","2002_3_19",2001-05-10,2001-05-12,"BVA",1,0,2002,"Gauche radicale et extrême gauche",83,639
"462","2002_3_19",2001-05-10,2001-05-12,"BVA",1,0,2002,"Gauche",237,639
"463","2002_3_19",2001-05-10,2001-05-12,"BVA",1,0,2002,"Centre",70,639
"464","2002_3_19",2001-05-10,2001-05-12,"BVA",1,0,2002,"Droite",198,639
"465","2002_3_19",2001-05-10,2001-05-12,"BVA",1,0,2002,"Droite radicale et extreme droite",51,639
"466","2002_3_2",2001-10-11,2001-10-12,"Ifop",3,0,2002,"Gauche radicale et extrême gauche",91,753
"467","2002_3_2",2001-10-11,2001-10-12,"Ifop",3,0,2002,"Gauche",305,753
"468","2002_3_2",2001-10-11,2001-10-12,"Ifop",3,0,2002,"Centre",68,753
"469","2002_3_2",2001-10-11,2001-10-12,"Ifop",3,0,2002,"Droite",236,753
"470","2002_3_2",2001-10-11,2001-10-12,"Ifop",3,0,2002,"Droite radicale et extreme droite",53,753
"471","2002_3_20",2001-04-26,2001-04-27,"CSA",2,0,2002,"Gauche radicale et extrême gauche",110,922
"472","2002_3_20",2001-04-26,2001-04-27,"CSA",2,0,2002,"Gauche",322,922
"473","2002_3_20",2001-04-26,2001-04-27,"CSA",2,0,2002,"Centre",93,922
"474","2002_3_20",2001-04-26,2001-04-27,"CSA",2,0,2002,"Droite",305,922
"475","2002_3_20",2001-04-26,2001-04-27,"CSA",2,0,2002,"Droite radicale et extreme droite",92,922
"476","2002_3_21",2001-04-20,2001-04-21,"BVA",1,0,2002,"Gauche radicale et extrême gauche",96,733
"477","2002_3_21",2001-04-20,2001-04-21,"BVA",1,0,2002,"Gauche",271,733
"478","2002_3_21",2001-04-20,2001-04-21,"BVA",1,0,2002,"Centre",95,733
"479","2002_3_21",2001-04-20,2001-04-21,"BVA",1,0,2002,"Droite",220,733
"480","2002_3_21",2001-04-20,2001-04-21,"BVA",1,0,2002,"Droite radicale et extreme droite",51,733
"481","2002_3_22",2001-03-28,2001-03-29,"Sofres",6,0,2002,"Gauche radicale et extrême gauche",115,1000
"482","2002_3_22",2001-03-28,2001-03-29,"Sofres",6,0,2002,"Gauche",365,1000
"483","2002_3_22",2001-03-28,2001-03-29,"Sofres",6,0,2002,"Centre",100,1000
"484","2002_3_22",2001-03-28,2001-03-29,"Sofres",6,0,2002,"Droite",305,1000
"485","2002_3_22",2001-03-28,2001-03-29,"Sofres",6,0,2002,"Droite radicale et extreme droite",115,1000
"486","2002_3_23",2001-03-26,2001-03-26,"CSA",2,0,2002,"Gauche radicale et extrême gauche",100,1000
"487","2002_3_23",2001-03-26,2001-03-26,"CSA",2,0,2002,"Gauche",380,1000
"488","2002_3_23",2001-03-26,2001-03-26,"CSA",2,0,2002,"Centre",110,1000
"489","2002_3_23",2001-03-26,2001-03-26,"CSA",2,0,2002,"Droite",320,1000
"490","2002_3_23",2001-03-26,2001-03-26,"CSA",2,0,2002,"Droite radicale et extreme droite",90,1000
"491","2002_3_24",2001-03-22,2001-03-24,"BVA",1,0,2002,"Gauche radicale et extrême gauche",82,679
"492","2002_3_24",2001-03-22,2001-03-24,"BVA",1,0,2002,"Gauche",264,679
"493","2002_3_24",2001-03-22,2001-03-24,"BVA",1,0,2002,"Centre",75,679
"494","2002_3_24",2001-03-22,2001-03-24,"BVA",1,0,2002,"Droite",211,679
"495","2002_3_24",2001-03-22,2001-03-24,"BVA",1,0,2002,"Droite radicale et extreme droite",47,679
"496","2002_3_25",2001-02-22,2001-02-24,"BVA",1,0,2002,"Gauche radicale et extrême gauche",88,657
"497","2002_3_25",2001-02-22,2001-02-24,"BVA",1,0,2002,"Gauche",243,657
"498","2002_3_25",2001-02-22,2001-02-24,"BVA",1,0,2002,"Centre",72,657
"499","2002_3_25",2001-02-22,2001-02-24,"BVA",1,0,2002,"Droite",201,657
"500","2002_3_25",2001-02-22,2001-02-24,"BVA",1,0,2002,"Droite radicale et extreme droite",53,657
"501","2002_3_26",2001-02-15,2001-02-16,"Ifop",3,0,2002,"Gauche radicale et extrême gauche",88,770
"502","2002_3_26",2001-02-15,2001-02-16,"Ifop",3,0,2002,"Gauche",329,770
"503","2002_3_26",2001-02-15,2001-02-16,"Ifop",3,0,2002,"Centre",56,770
"504","2002_3_26",2001-02-15,2001-02-16,"Ifop",3,0,2002,"Droite",233,770
"505","2002_3_26",2001-02-15,2001-02-16,"Ifop",3,0,2002,"Droite radicale et extreme droite",64,770
"506","2002_3_3",2001-09-27,2001-09-29,"BVA",1,0,2002,"Gauche radicale et extrême gauche",100,773
"507","2002_3_3",2001-09-27,2001-09-29,"BVA",1,0,2002,"Gauche",290,773
"508","2002_3_3",2001-09-27,2001-09-29,"BVA",1,0,2002,"Centre",93,773
"509","2002_3_3",2001-09-27,2001-09-29,"BVA",1,0,2002,"Droite",220,773
"510","2002_3_3",2001-09-27,2001-09-29,"BVA",1,0,2002,"Droite radicale et extreme droite",70,773
"511","2002_3_4",2001-09-11,2001-09-12,"CSA",2,0,2002,"Gauche radicale et extrême gauche",140,1000
"512","2002_3_4",2001-09-11,2001-09-12,"CSA",2,0,2002,"Gauche",370,1000
"513","2002_3_4",2001-09-11,2001-09-12,"CSA",2,0,2002,"Centre",120,1000
"514","2002_3_4",2001-09-11,2001-09-12,"CSA",2,0,2002,"Droite",280,1000
"515","2002_3_4",2001-09-11,2001-09-12,"CSA",2,0,2002,"Droite radicale et extreme droite",90,1000
"516","2002_3_5",2001-09-07,2001-09-08,"Sofres",6,0,2002,"Gauche radicale et extrême gauche",130,1000
"517","2002_3_5",2001-09-07,2001-09-08,"Sofres",6,0,2002,"Gauche",380,1000
"518","2002_3_5",2001-09-07,2001-09-08,"Sofres",6,0,2002,"Centre",100,1000
"519","2002_3_5",2001-09-07,2001-09-08,"Sofres",6,0,2002,"Droite",305,1000
"520","2002_3_5",2001-09-07,2001-09-08,"Sofres",6,0,2002,"Droite radicale et extreme droite",85,1000
"521","2002_3_6",2001-08-30,2001-09-01,"BVA",1,0,2002,"Gauche radicale et extrême gauche",75,682
"522","2002_3_6",2001-08-30,2001-09-01,"BVA",1,0,2002,"Gauche",245,682
"523","2002_3_6",2001-08-30,2001-09-01,"BVA",1,0,2002,"Centre",75,682
"524","2002_3_6",2001-08-30,2001-09-01,"BVA",1,0,2002,"Droite",225,682
"525","2002_3_6",2001-08-30,2001-09-01,"BVA",1,0,2002,"Droite radicale et extreme droite",62,682
"526","2002_3_7",2001-07-16,2001-07-17,"CSA",2,0,2002,"Gauche radicale et extrême gauche",140,1003
"527","2002_3_7",2001-07-16,2001-07-17,"CSA",2,0,2002,"Gauche",351,1003
"528","2002_3_7",2001-07-16,2001-07-17,"CSA",2,0,2002,"Centre",100,1003
"529","2002_3_7",2001-07-16,2001-07-17,"CSA",2,0,2002,"Droite",332,1003
"530","2002_3_7",2001-07-16,2001-07-17,"CSA",2,0,2002,"Droite radicale et extreme droite",80,1003
"531","2002_3_8",2001-07-05,2001-07-07,"BVA",1,0,2002,"Gauche radicale et extrême gauche",84,602
"532","2002_3_8",2001-07-05,2001-07-07,"BVA",1,0,2002,"Gauche",229,602
"533","2002_3_8",2001-07-05,2001-07-07,"BVA",1,0,2002,"Centre",60,602
