"","PollingFirm","SampleSize","poll_id","Candidate","Percentage","start_day","end_day"
"345","Odoxa",907,1037,"Hamon",11,2017-03-01,2017-03-02
"346","Odoxa",907,1037,"Macron",25,2017-03-01,2017-03-02
"347","Odoxa",907,1037,"Juppé",26.5,2017-03-01,2017-03-02
"348","Odoxa",907,1037,"Dupont-Aignan",4,2017-03-01,2017-03-02
"349","Odoxa",907,1037,"Le Pen",24,2017-03-01,2017-03-02
"350","BVA",924,1038,"_Abstention",28,2017-02-28,2017-03-02
"351","BVA",924,1038,"Arthaud",0.5,2017-02-28,2017-03-02
"352","BVA",924,1038,"Poutou",1,2017-02-28,2017-03-02
"353","BVA",924,1038,"Mélenchon",11.5,2017-02-28,2017-03-02
"354","BVA",924,1038,"Hamon",15.5,2017-02-28,2017-03-02
"355","BVA",924,1038,"Macron",24,2017-02-28,2017-03-02
"356","BVA",924,1038,"Fillon",19,2017-02-28,2017-03-02
"357","BVA",924,1038,"Dupont-Aignan",2.5,2017-02-28,2017-03-02
"358","BVA",924,1038,"Le Pen",26,2017-02-28,2017-03-02
"359","Elabe",1507,1039,"_Abstention",41,2017-02-28,2017-03-02
"360","Elabe",1507,1039,"Arthaud",1,2017-02-28,2017-03-02
"361","Elabe",1507,1039,"Poutou",1,2017-02-28,2017-03-02
"362","Elabe",1507,1039,"Mélenchon",12.5,2017-02-28,2017-03-02
"363","Elabe",1507,1039,"Hamon",12.5,2017-02-28,2017-03-02
"364","Elabe",1507,1039,"Macron",24,2017-02-28,2017-03-02
"365","Elabe",1507,1039,"Fillon",19,2017-02-28,2017-03-02
"366","Elabe",1507,1039,"Dupont-Aignan",3,2017-02-28,2017-03-02
"367","Elabe",1507,1039,"Le Pen",27,2017-02-28,2017-03-02
"368","OpinionWay",1654,1040,"Arthaud",0,2017-02-28,2017-03-02
"369","OpinionWay",1654,1040,"Poutou",1,2017-02-28,2017-03-02
"370","OpinionWay",1654,1040,"Mélenchon",11,2017-02-28,2017-03-02
"371","OpinionWay",1654,1040,"Hamon",15,2017-02-28,2017-03-02
"372","OpinionWay",1654,1040,"Macron",24,2017-02-28,2017-03-02
"373","OpinionWay",1654,1040,"Fillon",19,2017-02-28,2017-03-02
"374","OpinionWay",1654,1040,"Dupont-Aignan",3,2017-02-28,2017-03-02
"375","OpinionWay",1654,1040,"Le Pen",27,2017-02-28,2017-03-02
"376","Ifop-fiducial",1394,1041,"_Abstention",37,2017-02-27,2017-03-02
"377","Ifop-fiducial",1394,1041,"Arthaud",0.5,2017-02-27,2017-03-02
"378","Ifop-fiducial",1394,1041,"Poutou",0.5,2017-02-27,2017-03-02
"379","Ifop-fiducial",1394,1041,"Mélenchon",11,2017-02-27,2017-03-02
"380","Ifop-fiducial",1394,1041,"Hamon",14.5,2017-02-27,2017-03-02
"381","Ifop-fiducial",1394,1041,"Macron",24,2017-02-27,2017-03-02
"382","Ifop-fiducial",1394,1041,"Fillon",21,2017-02-27,2017-03-02
"383","Ifop-fiducial",1394,1041,"Dupont-Aignan",2.5,2017-02-27,2017-03-02
"384","Ifop-fiducial",1394,1041,"Le Pen",26,2017-02-27,2017-03-02
"385","Ifop-fiducial",1394,1041,"Cheminade",0,2017-02-27,2017-03-02
"386","OpinionWay",1639,1042,"Arthaud",0,2017-02-27,2017-03-01
"387","OpinionWay",1639,1042,"Poutou",1,2017-02-27,2017-03-01
"388","OpinionWay",1639,1042,"Mélenchon",11,2017-02-27,2017-03-01
"389","OpinionWay",1639,1042,"Hamon",16,2017-02-27,2017-03-01
"390","OpinionWay",1639,1042,"Macron",23,2017-02-27,2017-03-01
"391","OpinionWay",1639,1042,"Fillon",21,2017-02-27,2017-03-01
"392","OpinionWay",1639,1042,"Dupont-Aignan",3,2017-02-27,2017-03-01
"393","OpinionWay",1639,1042,"Le Pen",25,2017-02-27,2017-03-01
"394","Ifop-fiducial",1392,1043,"_Abstention",37.5,2017-02-26,2017-03-01
"395","Ifop-fiducial",1392,1043,"Arthaud",1,2017-02-26,2017-03-01
"396","Ifop-fiducial",1392,1043,"Poutou",0.5,2017-02-26,2017-03-01
"397","Ifop-fiducial",1392,1043,"Mélenchon",11,2017-02-26,2017-03-01
"398","Ifop-fiducial",1392,1043,"Hamon",14,2017-02-26,2017-03-01
"399","Ifop-fiducial",1392,1043,"Macron",24,2017-02-26,2017-03-01
"400","Ifop-fiducial",1392,1043,"Fillon",21,2017-02-26,2017-03-01
"401","Ifop-fiducial",1392,1043,"Dupont-Aignan",3,2017-02-26,2017-03-01
"402","Ifop-fiducial",1392,1043,"Le Pen",25.5,2017-02-26,2017-03-01
"403","Ifop-fiducial",1392,1043,"Cheminade",0,2017-02-26,2017-03-01
"404","OpinionWay",1629,1044,"Arthaud",0,2017-02-26,2017-02-28
"405","OpinionWay",1629,1044,"Poutou",0,2017-02-26,2017-02-28
"406","OpinionWay",1629,1044,"Mélenchon",11,2017-02-26,2017-02-28
"407","OpinionWay",1629,1044,"Hamon",16,2017-02-26,2017-02-28
"408","OpinionWay",1629,1044,"Macron",24,2017-02-26,2017-02-28
"409","OpinionWay",1629,1044,"Fillon",21,2017-02-26,2017-02-28
"410","OpinionWay",1629,1044,"Dupont-Aignan",3,2017-02-26,2017-02-28
"411","OpinionWay",1629,1044,"Le Pen",25,2017-02-26,2017-02-28
"412","Ifop-fiducial",1398,1045,"_Abstention",37,2017-02-24,2017-02-28
"413","Ifop-fiducial",1398,1045,"Arthaud",1,2017-02-24,2017-02-28
"414","Ifop-fiducial",1398,1045,"Poutou",0.5,2017-02-24,2017-02-28
"415","Ifop-fiducial",1398,1045,"Mélenchon",11.5,2017-02-24,2017-02-28
"416","Ifop-fiducial",1398,1045,"Hamon",14,2017-02-24,2017-02-28
"417","Ifop-fiducial",1398,1045,"Macron",24,2017-02-24,2017-02-28
"418","Ifop-fiducial",1398,1045,"Fillon",20.5,2017-02-24,2017-02-28
"419","Ifop-fiducial",1398,1045,"Dupont-Aignan",3,2017-02-24,2017-02-28
"420","Ifop-fiducial",1398,1045,"Le Pen",25.5,2017-02-24,2017-02-28
"421","Ifop-fiducial",1398,1045,"Cheminade",0,2017-02-24,2017-02-28
"422","OpinionWay",1624,1046,"Arthaud",0,2017-02-25,2017-02-27
"423","OpinionWay",1624,1046,"Poutou",0,2017-02-25,2017-02-27
"424","OpinionWay",1624,1046,"Mélenchon",11,2017-02-25,2017-02-27
"425","OpinionWay",1624,1046,"Hamon",15,2017-02-25,2017-02-27
"426","OpinionWay",1624,1046,"Macron",24,2017-02-25,2017-02-27
"427","OpinionWay",1624,1046,"Fillon",21,2017-02-25,2017-02-27
"428","OpinionWay",1624,1046,"Dupont-Aignan",3,2017-02-25,2017-02-27
"429","OpinionWay",1624,1046,"Le Pen",26,2017-02-25,2017-02-27
"430","Ifop-fiducial",1404,1047,"_Abstention",38,2017-02-23,2017-02-27
"431","Ifop-fiducial",1404,1047,"Arthaud",1,2017-02-23,2017-02-27
"432","Ifop-fiducial",1404,1047,"Poutou",0.5,2017-02-23,2017-02-27
"433","Ifop-fiducial",1404,1047,"Mélenchon",11.5,2017-02-23,2017-02-27
"434","Ifop-fiducial",1404,1047,"Hamon",13.5,2017-02-23,2017-02-27
"435","Ifop-fiducial",1404,1047,"Macron",24.5,2017-02-23,2017-02-27
"436","Ifop-fiducial",1404,1047,"Fillon",20,2017-02-23,2017-02-27
"437","Ifop-fiducial",1404,1047,"Dupont-Aignan",2.5,2017-02-23,2017-02-27
"438","Ifop-fiducial",1404,1047,"Le Pen",26,2017-02-23,2017-02-27
"439","Ifop-fiducial",1404,1047,"Cheminade",0.5,2017-02-23,2017-02-27
"440","OpinionWay",1631,1048,"Arthaud",0,2017-02-24,2017-02-26
"441","OpinionWay",1631,1048,"Poutou",0,2017-02-24,2017-02-26
"442","OpinionWay",1631,1048,"Mélenchon",11,2017-02-24,2017-02-26
"443","OpinionWay",1631,1048,"Hamon",15,2017-02-24,2017-02-26
"444","OpinionWay",1631,1048,"Macron",24,2017-02-24,2017-02-26
"445","OpinionWay",1631,1048,"Fillon",21,2017-02-24,2017-02-26
"446","OpinionWay",1631,1048,"Dupont-Aignan",3,2017-02-24,2017-02-26
"447","OpinionWay",1631,1048,"Le Pen",26,2017-02-24,2017-02-26
"448","Kantar Sofres",700,1049,"_Abstention",30,2017-02-23,2017-02-24
"449","Kantar Sofres",700,1049,"Arthaud",1,2017-02-23,2017-02-24
"450","Kantar Sofres",700,1049,"Poutou",0.5,2017-02-23,2017-02-24
"451","Kantar Sofres",700,1049,"Mélenchon",10,2017-02-23,2017-02-24
"452","Kantar Sofres",700,1049,"Hamon",14,2017-02-23,2017-02-24
"453","Kantar Sofres",700,1049,"Macron",25,2017-02-23,2017-02-24
"454","Kantar Sofres",700,1049,"Fillon",20,2017-02-23,2017-02-24
"455","Kantar Sofres",700,1049,"Dupont-Aignan",2.5,2017-02-23,2017-02-24
"456","Kantar Sofres",700,1049,"Le Pen",27,2017-02-23,2017-02-24
"457","Kantar Sofres",700,1049,"Cheminade",0,2017-02-23,2017-02-24
"458","Ifop-fiducial",1417,1050,"_Abstention",39,2017-02-21,2017-02-24
"459","Ifop-fiducial",1417,1050,"Arthaud",0.5,2017-02-21,2017-02-24
"460","Ifop-fiducial",1417,1050,"Poutou",0.5,2017-02-21,2017-02-24
"461","Ifop-fiducial",1417,1050,"Mélenchon",11,2017-02-21,2017-02-24
"462","Ifop-fiducial",1417,1050,"Jadot",2,2017-02-21,2017-02-24
"463","Ifop-fiducial",1417,1050,"Hamon",13,2017-02-21,2017-02-24
"464","Ifop-fiducial",1417,1050,"Macron",23.5,2017-02-21,2017-02-24
"465","Ifop-fiducial",1417,1050,"Fillon",20.5,2017-02-21,2017-02-24
"466","Ifop-fiducial",1417,1050,"Dupont-Aignan",2.5,2017-02-21,2017-02-24
"467","Ifop-fiducial",1417,1050,"Le Pen",26,2017-02-21,2017-02-24
"468","Ifop-fiducial",1417,1050,"Cheminade",0.5,2017-02-21,2017-02-24
"469","Odoxa",884,1051,"Arthaud",0,2017-02-22,2017-02-23
"470","Odoxa",884,1051,"Poutou",1,2017-02-22,2017-02-23
"471","Odoxa",884,1051,"Mélenchon",12,2017-02-22,2017-02-23
"472","Odoxa",884,1051,"Jadot",1,2017-02-22,2017-02-23
"473","Odoxa",884,1051,"Hamon",13,2017-02-22,2017-02-23
"474","Odoxa",884,1051,"Macron",25,2017-02-22,2017-02-23
"475","Odoxa",884,1051,"Fillon",19,2017-02-22,2017-02-23
"476","Odoxa",884,1051,"Dupont-Aignan",2,2017-02-22,2017-02-23
"477","Odoxa",884,1051,"Le Pen",27,2017-02-22,2017-02-23
"478","OpinionWay",1431,1052,"Arthaud",0,2017-02-21,2017-02-23
"479","OpinionWay",1431,1052,"Poutou",1,2017-02-21,2017-02-23
"480","OpinionWay",1431,1052,"Mélenchon",11,2017-02-21,2017-02-23
"481","OpinionWay",1431,1052,"Jadot",2,2017-02-21,2017-02-23
"482","OpinionWay",1431,1052,"Hamon",13,2017-02-21,2017-02-23
"483","OpinionWay",1431,1052,"Macron",23,2017-02-21,2017-02-23
"484","OpinionWay",1431,1052,"Fillon",21,2017-02-21,2017-02-23
"485","OpinionWay",1431,1052,"Dupont-Aignan",3,2017-02-21,2017-02-23
"486","OpinionWay",1431,1052,"Le Pen",26,2017-02-21,2017-02-23
"487","Ifop-fiducial",1395,1053,"_Abstention",39,2017-02-20,2017-02-23
"488","Ifop-fiducial",1395,1053,"Arthaud",0.5,2017-02-20,2017-02-23
"489","Ifop-fiducial",1395,1053,"Poutou",1,2017-02-20,2017-02-23
"490","Ifop-fiducial",1395,1053,"Mélenchon",11,2017-02-20,2017-02-23
"491","Ifop-fiducial",1395,1053,"Jadot",2,2017-02-20,2017-02-23
"492","Ifop-fiducial",1395,1053,"Hamon",13.5,2017-02-20,2017-02-23
"493","Ifop-fiducial",1395,1053,"Macron",22.5,2017-02-20,2017-02-23
"494","Ifop-fiducial",1395,1053,"Fillon",20.5,2017-02-20,2017-02-23
"495","Ifop-fiducial",1395,1053,"Dupont-Aignan",2,2017-02-20,2017-02-23
"496","Ifop-fiducial",1395,1053,"Le Pen",26.5,2017-02-20,2017-02-23
"497","Ifop-fiducial",1395,1053,"Cheminade",0.5,2017-02-20,2017-02-23
"498","Harris Interactive",5249,1054,"Arthaud",1,2017-02-20,2017-02-22
"499","Harris Interactive",5249,1054,"Poutou",1,2017-02-20,2017-02-22
"500","Harris Interactive",5249,1054,"Mélenchon",13,2017-02-20,2017-02-22
"501","Harris Interactive",5249,1054,"Jadot",2,2017-02-20,2017-02-22
"502","Harris Interactive",5249,1054,"Hamon",14,2017-02-20,2017-02-22
"503","Harris Interactive",5249,1054,"Macron",20,2017-02-20,2017-02-22
"504","Harris Interactive",5249,1054,"Fillon",21,2017-02-20,2017-02-22
"505","Harris Interactive",5249,1054,"Dupont-Aignan",3,2017-02-20,2017-02-22
"506","Harris Interactive",5249,1054,"Le Pen",25,2017-02-20,2017-02-22
"507","OpinionWay",1615,1055,"Arthaud",0,2017-02-20,2017-02-22
"508","OpinionWay",1615,1055,"Poutou",1,2017-02-20,2017-02-22
"509","OpinionWay",1615,1055,"Mélenchon",11,2017-02-20,2017-02-22
"510","OpinionWay",1615,1055,"Jadot",2,2017-02-20,2017-02-22
"511","OpinionWay",1615,1055,"Hamon",13,2017-02-20,2017-02-22
"512","OpinionWay",1615,1055,"Macron",22,2017-02-20,2017-02-22
"513","OpinionWay",1615,1055,"Fillon",21,2017-02-20,2017-02-22
"514","OpinionWay",1615,1055,"Dupont-Aignan",4,2017-02-20,2017-02-22
"515","OpinionWay",1615,1055,"Le Pen",26,2017-02-20,2017-02-22
"516","Ifop-fiducial",1399,1056,"_Abstention",38,2017-02-19,2017-02-22
"517","Ifop-fiducial",1399,1056,"Arthaud",0.5,2017-02-19,2017-02-22
"518","Ifop-fiducial",1399,1056,"Poutou",1,2017-02-19,2017-02-22
"519","Ifop-fiducial",1399,1056,"Mélenchon",11,2017-02-19,2017-02-22
"520","Ifop-fiducial",1399,1056,"Jadot",1.5,2017-02-19,2017-02-22
"521","Ifop-fiducial",1399,1056,"Hamon",14,2017-02-19,2017-02-22
"522","Ifop-fiducial",1399,1056,"Macron",19,2017-02-19,2017-02-22
"523","Ifop-fiducial",1399,1056,"Bayrou",5.5,2017-02-19,2017-02-22
"524","Ifop-fiducial",1399,1056,"Fillon",19,2017-02-19,2017-02-22
"525","Ifop-fiducial",1399,1056,"Dupont-Aignan",2,2017-02-19,2017-02-22
"526","Ifop-fiducial",1399,1056,"Le Pen",26.5,2017-02-19,2017-02-22
"527","Ifop-fiducial",1399,1056,"Cheminade",0,2017-02-19,2017-02-22
"528","OpinionWay",1545,1057,"Arthaud",0,2017-02-19,2017-02-21
"529","OpinionWay",1545,1057,"Poutou",0,2017-02-19,2017-02-21
"530","OpinionWay",1545,1057,"Mélenchon",11,2017-02-19,2017-02-21
"531","OpinionWay",1545,1057,"Jadot",2,2017-02-19,2017-02-21
"532","OpinionWay",1545,1057,"Hamon",14,2017-02-19,2017-02-21
"533","OpinionWay",1545,1057,"Macron",22,2017-02-19,2017-02-21
"534","OpinionWay",1545,1057,"Fillon",21,2017-02-19,2017-02-21
"535","OpinionWay",1545,1057,"Dupont-Aignan",4,2017-02-19,2017-02-21
"536","OpinionWay",1545,1057,"Le Pen",26,2017-02-19,2017-02-21
"537","Ifop-fiducial",1386,1058,"_Abstention",38,2017-02-17,2017-02-21
"538","Ifop-fiducial",1386,1058,"Arthaud",0.5,2017-02-17,2017-02-21
"539","Ifop-fiducial",1386,1058,"Poutou",1,2017-02-17,2017-02-21
"540","Ifop-fiducial",1386,1058,"Mélenchon",11.5,2017-02-17,2017-02-21
"541","Ifop-fiducial",1386,1058,"Jadot",1.5,2017-02-17,2017-02-21
"542","Ifop-fiducial",1386,1058,"Hamon",14,2017-02-17,2017-02-21
"543","Ifop-fiducial",1386,1058,"Macron",19,2017-02-17,2017-02-21
"544","Ifop-fiducial",1386,1058,"Bayrou",5.5,2017-02-17,2017-02-21
"545","Ifop-fiducial",1386,1058,"Fillon",19,2017-02-17,2017-02-21
"546","Ifop-fiducial",1386,1058,"Dupont-Aignan",2,2017-02-17,2017-02-21
"547","Ifop-fiducial",1386,1058,"Le Pen",26,2017-02-17,2017-02-21
"548","Ifop-fiducial",1386,1058,"Cheminade",0,2017-02-17,2017-02-21
"549","BVA",628,1059,"_Abstention",26,2017-02-19,2017-02-20
"550","BVA",628,1059,"Arthaud",0.5,2017-02-19,2017-02-20
"551","BVA",628,1059,"Poutou",0.5,2017-02-19,2017-02-20
"552","BVA",628,1059,"Mélenchon",10.5,2017-02-19,2017-02-20
"553","BVA",628,1059,"Jadot",2,2017-02-19,2017-02-20
"554","BVA",628,1059,"Hamon",17,2017-02-19,2017-02-20
"555","BVA",628,1059,"Macron",21,2017-02-19,2017-02-20
"556","BVA",628,1059,"Fillon",19,2017-02-19,2017-02-20
"557","BVA",628,1059,"Dupont-Aignan",2,2017-02-19,2017-02-20
"558","BVA",628,1059,"Le Pen",27.5,2017-02-19,2017-02-20
"559","Elabe",995,1060,"_Abstention",43,2017-02-18,2017-02-20
"560","Elabe",995,1060,"Arthaud",1,2017-02-18,2017-02-20
"561","Elabe",995,1060,"Poutou",1,2017-02-18,2017-02-20
"562","Elabe",995,1060,"Mélenchon",13,2017-02-18,2017-02-20
"563","Elabe",995,1060,"Jadot",1,2017-02-18,2017-02-20
"564","Elabe",995,1060,"Hamon",13,2017-02-18,2017-02-20
"565","Elabe",995,1060,"Macron",18.5,2017-02-18,2017-02-20
"566","Elabe",995,1060,"Fillon",21,2017-02-18,2017-02-20
"567","Elabe",995,1060,"Dupont-Aignan",3.5,2017-02-18,2017-02-20
"568","Elabe",995,1060,"Le Pen",28,2017-02-18,2017-02-20
"569","Elabe",995,1061,"_Abstention",43,2017-02-18,2017-02-20
"570","Elabe",995,1061,"Arthaud",1,2017-02-18,2017-02-20
"571","Elabe",995,1061,"Poutou",1,2017-02-18,2017-02-20
"572","Elabe",995,1061,"Mélenchon",12,2017-02-18,2017-02-20
"573","Elabe",995,1061,"Jadot",1,2017-02-18,2017-02-20
"574","Elabe",995,1061,"Hamon",12,2017-02-18,2017-02-20
"575","Elabe",995,1061,"Macron",17,2017-02-18,2017-02-20
"576","Elabe",995,1061,"Bayrou",6,2017-02-18,2017-02-20
"577","Elabe",995,1061,"Fillon",20,2017-02-18,2017-02-20
"578","Elabe",995,1061,"Dupont-Aignan",3,2017-02-18,2017-02-20
"579","Elabe",995,1061,"Le Pen",27,2017-02-18,2017-02-20
"580","OpinionWay",1535,1062,"Arthaud",0,2017-02-18,2017-02-20
"581","OpinionWay",1535,1062,"Poutou",1,2017-02-18,2017-02-20
"582","OpinionWay",1535,1062,"Mélenchon",11,2017-02-18,2017-02-20
"583","OpinionWay",1535,1062,"Jadot",1,2017-02-18,2017-02-20
"584","OpinionWay",1535,1062,"Hamon",15,2017-02-18,2017-02-20
"585","OpinionWay",1535,1062,"Macron",21,2017-02-18,2017-02-20
"586","OpinionWay",1535,1062,"Fillon",21,2017-02-18,2017-02-20
"587","OpinionWay",1535,1062,"Dupont-Aignan",4,2017-02-18,2017-02-20
"588","OpinionWay",1535,1062,"Le Pen",26,2017-02-18,2017-02-20
"589","Ifop-fiducial",1838,1063,"Arthaud",0.5,2017-02-17,2017-02-20
"590","Ifop-fiducial",1838,1063,"Poutou",0.5,2017-02-17,2017-02-20
"591","Ifop-fiducial",1838,1063,"Mélenchon",12,2017-02-17,2017-02-20
"592","Ifop-fiducial",1838,1063,"Jadot",2,2017-02-17,2017-02-20
"593","Ifop-fiducial",1838,1063,"Hamon",15.5,2017-02-17,2017-02-20
"594","Ifop-fiducial",1838,1063,"Macron",22,2017-02-17,2017-02-20
"595","Ifop-fiducial",1838,1063,"Fillon",20,2017-02-17,2017-02-20
"596","Ifop-fiducial",1838,1063,"Dupont-Aignan",2,2017-02-17,2017-02-20
"597","Ifop-fiducial",1838,1063,"Le Pen",25.5,2017-02-17,2017-02-20
"598","Ifop-fiducial",1838,1063,"Cheminade",0,2017-02-17,2017-02-20
"599","Ifop-fiducial",1397,1064,"_Abstention",38,2017-02-16,2017-02-20
"600","Ifop-fiducial",1397,1064,"Arthaud",0.5,2017-02-16,2017-02-20
"601","Ifop-fiducial",1397,1064,"Poutou",1,2017-02-16,2017-02-20
"602","Ifop-fiducial",1397,1064,"Mélenchon",11.5,2017-02-16,2017-02-20
"603","Ifop-fiducial",1397,1064,"Jadot",1.5,2017-02-16,2017-02-20
"604","Ifop-fiducial",1397,1064,"Hamon",14,2017-02-16,2017-02-20
"605","Ifop-fiducial",1397,1064,"Macron",19,2017-02-16,2017-02-20
"606","Ifop-fiducial",1397,1064,"Bayrou",5.5,2017-02-16,2017-02-20
"607","Ifop-fiducial",1397,1064,"Fillon",18.5,2017-02-16,2017-02-20
"608","Ifop-fiducial",1397,1064,"Dupont-Aignan",2.5,2017-02-16,2017-02-20
"609","Ifop-fiducial",1397,1064,"Le Pen",26,2017-02-16,2017-02-20
"610","Ifop-fiducial",1397,1064,"Cheminade",0,2017-02-16,2017-02-20
"611","OpinionWay",1534,1065,"Arthaud",0,2017-02-17,2017-02-19
"612","OpinionWay",1534,1065,"Poutou",0,2017-02-17,2017-02-19
"613","OpinionWay",1534,1065,"Mélenchon",12,2017-02-17,2017-02-19
"614","OpinionWay",1534,1065,"Jadot",2,2017-02-17,2017-02-19
"615","OpinionWay",1534,1065,"Hamon",16,2017-02-17,2017-02-19
"616","OpinionWay",1534,1065,"Macron",20,2017-02-17,2017-02-19
"617","OpinionWay",1534,1065,"Fillon",20,2017-02-17,2017-02-19
"618","OpinionWay",1534,1065,"Dupont-Aignan",3,2017-02-17,2017-02-19
"619","OpinionWay",1534,1065,"Le Pen",27,2017-02-17,2017-02-19
"620","Ifop-fiducial",1399,1066,"_Abstention",38,2017-02-14,2017-02-17
"621","Ifop-fiducial",1399,1066,"Arthaud",0.5,2017-02-14,2017-02-17
"622","Ifop-fiducial",1399,1066,"Poutou",0.5,2017-02-14,2017-02-17
"623","Ifop-fiducial",1399,1066,"Mélenchon",11.5,2017-02-14,2017-02-17
"624","Ifop-fiducial",1399,1066,"Jadot",2,2017-02-14,2017-02-17
"625","Ifop-fiducial",1399,1066,"Hamon",14,2017-02-14,2017-02-17
"626","Ifop-fiducial",1399,1066,"Macron",18.5,2017-02-14,2017-02-17
"627","Ifop-fiducial",1399,1066,"Bayrou",5.5,2017-02-14,2017-02-17
"628","Ifop-fiducial",1399,1066,"Fillon",18.5,2017-02-14,2017-02-17
"629","Ifop-fiducial",1399,1066,"Dupont-Aignan",3,2017-02-14,2017-02-17
"630","Ifop-fiducial",1399,1066,"Le Pen",26,2017-02-14,2017-02-17
"631","Ifop-fiducial",1399,1066,"Cheminade",0,2017-02-14,2017-02-17
"632","OpinionWay",1605,1067,"Arthaud",0,2017-02-14,2017-02-16
"633","OpinionWay",1605,1067,"Poutou",0,2017-02-14,2017-02-16
"634","OpinionWay",1605,1067,"Mélenchon",13,2017-02-14,2017-02-16
"635","OpinionWay",1605,1067,"Jadot",2,2017-02-14,2017-02-16
"636","OpinionWay",1605,1067,"Hamon",16,2017-02-14,2017-02-16
"637","OpinionWay",1605,1067,"Macron",20,2017-02-14,2017-02-16
"638","OpinionWay",1605,1067,"Fillon",20,2017-02-14,2017-02-16
"639","OpinionWay",1605,1067,"Dupont-Aignan",3,2017-02-14,2017-02-16
"640","OpinionWay",1605,1067,"Le Pen",26,2017-02-14,2017-02-16
"641","Ifop-fiducial",1396,1068,"_Abstention",37,2017-02-13,2017-02-16
"642","Ifop-fiducial",1396,1068,"Arthaud",0.5,2017-02-13,2017-02-16
"643","Ifop-fiducial",1396,1068,"Poutou",0.5,2017-02-13,2017-02-16
"644","Ifop-fiducial",1396,1068,"Mélenchon",11,2017-02-13,2017-02-16
"645","Ifop-fiducial",1396,1068,"Jadot",2,2017-02-13,2017-02-16
"646","Ifop-fiducial",1396,1068,"Hamon",14,2017-02-13,2017-02-16
"647","Ifop-fiducial",1396,1068,"Macron",19.5,2017-02-13,2017-02-16
"648","Ifop-fiducial",1396,1068,"Bayrou",5,2017-02-13,2017-02-16
"649","Ifop-fiducial",1396,1068,"Fillon",18.5,2017-02-13,2017-02-16
"650","Ifop-fiducial",1396,1068,"Dupont-Aignan",3,2017-02-13,2017-02-16
"651","Ifop-fiducial",1396,1068,"Le Pen",26,2017-02-13,2017-02-16
"652","Ifop-fiducial",1396,1068,"Cheminade",0,2017-02-13,2017-02-16
"653","OpinionWay",1602,1069,"Arthaud",0,2017-02-13,2017-02-15
"654","OpinionWay",1602,1069,"Poutou",0,2017-02-13,2017-02-15
"655","OpinionWay",1602,1069,"Mélenchon",12,2017-02-13,2017-02-15
"656","OpinionWay",1602,1069,"Jadot",2,2017-02-13,2017-02-15
"657","OpinionWay",1602,1069,"Hamon",16,2017-02-13,2017-02-15
"658","OpinionWay",1602,1069,"Macron",21,2017-02-13,2017-02-15
"659","OpinionWay",1602,1069,"Fillon",20,2017-02-13,2017-02-15
"660","OpinionWay",1602,1069,"Dupont-Aignan",3,2017-02-13,2017-02-15
"661","OpinionWay",1602,1069,"Le Pen",26,2017-02-13,2017-02-15
"662","Ifop-fiducial",1394,1070,"_Abstention",37,2017-02-12,2017-02-15
"663","Ifop-fiducial",1394,1070,"Arthaud",0.5,2017-02-12,2017-02-15
"664","Ifop-fiducial",1394,1070,"Poutou",0.5,2017-02-12,2017-02-15
"665","Ifop-fiducial",1394,1070,"Mélenchon",11.5,2017-02-12,2017-02-15
"666","Ifop-fiducial",1394,1070,"Jadot",1.5,2017-02-12,2017-02-15
"667","Ifop-fiducial",1394,1070,"Hamon",14,2017-02-12,2017-02-15
"668","Ifop-fiducial",1394,1070,"Macron",19.5,2017-02-12,2017-02-15
"669","Ifop-fiducial",1394,1070,"Bayrou",5,2017-02-12,2017-02-15
"670","Ifop-fiducial",1394,1070,"Fillon",18.5,2017-02-12,2017-02-15
"671","Ifop-fiducial",1394,1070,"Dupont-Aignan",3,2017-02-12,2017-02-15
"672","Ifop-fiducial",1394,1070,"Le Pen",26,2017-02-12,2017-02-15
"673","Ifop-fiducial",1394,1070,"Cheminade",0,2017-02-12,2017-02-15
"674","OpinionWay",1456,1071,"Arthaud",0,2017-02-12,2017-02-14
"675","OpinionWay",1456,1071,"Poutou",1,2017-02-12,2017-02-14
"676","OpinionWay",1456,1071,"Mélenchon",11,2017-02-12,2017-02-14
"677","OpinionWay",1456,1071,"Jadot",2,2017-02-12,2017-02-14
"678","OpinionWay",1456,1071,"Hamon",15,2017-02-12,2017-02-14
"679","OpinionWay",1456,1071,"Macron",21,2017-02-12,2017-02-14
"680","OpinionWay",1456,1071,"Fillon",20,2017-02-12,2017-02-14
"681","OpinionWay",1456,1071,"Dupont-Aignan",3,2017-02-12,2017-02-14
"682","OpinionWay",1456,1071,"Le Pen",27,2017-02-12,2017-02-14
"683","Ifop-fiducial",1402,1072,"_Abstention",37,2017-02-10,2017-02-14
"684","Ifop-fiducial",1402,1072,"Arthaud",0.5,2017-02-10,2017-02-14
"685","Ifop-fiducial",1402,1072,"Poutou",0.5,2017-02-10,2017-02-14
"686","Ifop-fiducial",1402,1072,"Mélenchon",11.5,2017-02-10,2017-02-14
"687","Ifop-fiducial",1402,1072,"Jadot",1.5,2017-02-10,2017-02-14
"688","Ifop-fiducial",1402,1072,"Hamon",14.5,2017-02-10,2017-02-14
"689","Ifop-fiducial",1402,1072,"Macron",19.5,2017-02-10,2017-02-14
"690","Ifop-fiducial",1402,1072,"Bayrou",5,2017-02-10,2017-02-14
