date,president,pollster,N,method,p_approve,p_disapprove,term_id,pollster_id,method_id,president_id,y,year,date_first_round,date_second_round,date_next_first_round,three_weeks,month,years,bloc,bloc_id
1985-01-28,mitterrand1,Kantar,1071,face to face,0.39,0.59,1,6,1,2,417,1981,1981-04-26,1981-05-10,1988-04-24,65,1,5,Gauche,3
1985-02-16,mitterrand1,Ifop,942,phone,0.33,0.53,1,4,4,2,310,1981,1981-04-26,1981-05-10,1988-04-24,66,2,5,Gauche,3
1985-02-17,mitterrand1,BVA,1078,phone,0.34,0.55,1,1,4,2,366,1981,1981-04-26,1981-05-10,1988-04-24,66,2,5,Gauche,3
1985-02-22,mitterrand1,Kantar,994,face to face,0.41,0.54,1,6,1,2,407,1981,1981-04-26,1981-05-10,1988-04-24,66,2,5,Gauche,3
1985-03-16,mitterrand1,Ifop,1055,phone,0.35,0.46,1,4,4,2,369,1981,1981-04-26,1981-05-10,1988-04-24,67,3,5,Gauche,3
1985-03-20,mitterrand1,Kantar,1062,face to face,0.39,0.56,1,6,1,2,414,1981,1981-04-26,1981-05-10,1988-04-24,68,3,5,Gauche,3
1985-03-21,mitterrand1,BVA,1021,phone,0.35,0.52,1,1,4,2,357,1981,1981-04-26,1981-05-10,1988-04-24,68,3,5,Gauche,3
1985-04-17,mitterrand1,BVA,1023,phone,0.37,0.5,1,1,4,2,378,1981,1981-04-26,1981-05-10,1988-04-24,69,4,5,Gauche,3
1985-04-20,mitterrand1,Ifop,1085,phone,0.33,0.5,1,4,4,2,358,1981,1981-04-26,1981-05-10,1988-04-24,69,4,5,Gauche,3
1985-04-22,mitterrand1,Kantar,976,face to face,0.38,0.58,1,6,1,2,370,1981,1981-04-26,1981-05-10,1988-04-24,69,4,5,Gauche,3
1985-05-16,mitterrand1,BVA,956,phone,0.37,0.53,1,1,4,2,353,1981,1981-04-26,1981-05-10,1988-04-24,70,5,5,Gauche,3
1985-05-17,mitterrand1,Ifop,947,phone,0.33,0.49,1,4,4,2,312,1981,1981-04-26,1981-05-10,1988-04-24,70,5,5,Gauche,3
1985-05-21,mitterrand1,Kantar,1084,face to face,0.41,0.54,1,6,1,2,444,1981,1981-04-26,1981-05-10,1988-04-24,71,5,5,Gauche,3
1985-06-15,mitterrand1,Ifop,922,phone,0.31,0.48,1,4,4,2,285,1981,1981-04-26,1981-05-10,1988-04-24,72,6,5,Gauche,3
1985-06-17,mitterrand1,BVA,1071,phone,0.42,0.51,1,1,4,2,449,1981,1981-04-26,1981-05-10,1988-04-24,72,6,5,Gauche,3
1985-06-23,mitterrand1,Kantar,1024,face to face,0.38,0.57,1,6,1,2,389,1981,1981-04-26,1981-05-10,1988-04-24,72,6,5,Gauche,3
1985-07-18,mitterrand1,Ifop,962,phone,0.35,0.48,1,4,4,2,336,1981,1981-04-26,1981-05-10,1988-04-24,73,7,5,Gauche,3
1985-07-26,mitterrand1,BVA,1090,phone,0.34,0.56,1,1,4,2,370,1981,1981-04-26,1981-05-10,1988-04-24,74,7,5,Gauche,3
1985-07-28,mitterrand1,Kantar,976,face to face,0.38,0.56,1,6,1,2,370,1981,1981-04-26,1981-05-10,1988-04-24,74,7,5,Gauche,3
1985-08-17,mitterrand1,Ifop,1070,phone,0.33,0.47,1,4,4,2,353,1981,1981-04-26,1981-05-10,1988-04-24,75,8,5,Gauche,3
1985-08-24,mitterrand1,Kantar,1093,face to face,0.38,0.56,1,6,1,2,415,1981,1981-04-26,1981-05-10,1988-04-24,75,8,5,Gauche,3
1985-09-15,mitterrand1,Ifop,1010,phone,0.34,0.48,1,4,4,2,343,1981,1981-04-26,1981-05-10,1988-04-24,76,9,5,Gauche,3
1985-09-23,mitterrand1,BVA,1006,phone,0.32,0.58,1,1,4,2,321,1981,1981-04-26,1981-05-10,1988-04-24,77,9,5,Gauche,3
1985-09-23,mitterrand1,Kantar,1086,face to face,0.38,0.57,1,6,1,2,412,1981,1981-04-26,1981-05-10,1988-04-24,77,9,5,Gauche,3
1985-10-18,mitterrand1,Ifop,972,phone,0.35,0.46,1,4,4,2,340,1981,1981-04-26,1981-05-10,1988-04-24,78,10,5,Gauche,3
1985-10-21,mitterrand1,Kantar,932,face to face,0.41,0.54,1,6,1,2,382,1981,1981-04-26,1981-05-10,1988-04-24,78,10,5,Gauche,3
1985-10-28,mitterrand1,BVA,949,phone,0.36,0.53,1,1,4,2,341,1981,1981-04-26,1981-05-10,1988-04-24,78,10,5,Gauche,3
1985-11-16,mitterrand1,Ifop,1036,phone,0.32,0.5,1,4,4,2,331,1981,1981-04-26,1981-05-10,1988-04-24,79,11,5,Gauche,3
1985-11-21,mitterrand1,Kantar,1001,face to face,0.43,0.51,1,6,1,2,430,1981,1981-04-26,1981-05-10,1988-04-24,79,11,5,Gauche,3
1985-11-26,mitterrand1,BVA,1078,phone,0.35,0.53,1,1,4,2,377,1981,1981-04-26,1981-05-10,1988-04-24,80,11,5,Gauche,3
1985-12-16,mitterrand1,BVA,1069,phone,0.39,0.53,1,1,4,2,416,1981,1981-04-26,1981-05-10,1988-04-24,81,12,5,Gauche,3
1985-12-19,mitterrand1,Ifop,960,phone,0.34,0.48,1,4,4,2,326,1981,1981-04-26,1981-05-10,1988-04-24,81,12,5,Gauche,3
1985-12-21,mitterrand1,Kantar,967,face to face,0.43,0.53,1,6,1,2,415,1981,1981-04-26,1981-05-10,1988-04-24,81,12,5,Gauche,3
1986-01-15,mitterrand1,BVA,1007,phone,0.39,0.5,1,1,4,2,392,1981,1981-04-26,1981-05-10,1988-04-24,82,1,6,Gauche,3
1986-01-17,mitterrand1,Ifop,916,phone,0.36,0.45,1,4,4,2,329,1981,1981-04-26,1981-05-10,1988-04-24,82,1,6,Gauche,3
1986-01-20,mitterrand1,Kantar,1056,face to face,0.45,0.5,1,6,1,2,475,1981,1981-04-26,1981-05-10,1988-04-24,82,1,6,Gauche,3
1986-02-17,mitterrand1,Ifop,1077,phone,0.39,0.43,1,4,4,2,420,1981,1981-04-26,1981-05-10,1988-04-24,84,2,6,Gauche,3
1986-02-23,mitterrand1,Kantar,909,face to face,0.46,0.48,1,6,1,2,418,1981,1981-04-26,1981-05-10,1988-04-24,84,2,6,Gauche,3
1986-02-27,mitterrand1,BVA,937,phone,0.44,0.47,1,1,4,2,412,1981,1981-04-26,1981-05-10,1988-04-24,84,2,6,Gauche,3
1986-03-16,mitterrand1,Ifop,1100,phone,0.48,0.35,1,4,4,2,528,1981,1981-04-26,1981-05-10,1988-04-24,85,3,6,Gauche,3
1986-03-17,mitterrand1,Ifop,1027,phone,0.39,0.41,1,4,4,2,400,1981,1981-04-26,1981-05-10,1988-04-24,85,3,6,Gauche,3
1986-03-23,mitterrand1,Kantar,991,face to face,0.56,0.39,1,6,1,2,554,1981,1981-04-26,1981-05-10,1988-04-24,85,3,6,Gauche,3
1986-03-28,mitterrand1,BVA,1049,phone,0.45,0.45,1,1,4,2,472,1981,1981-04-26,1981-05-10,1988-04-24,85,3,6,Gauche,3
1986-04-15,mitterrand1,BVA,988,phone,0.54,0.35,1,1,4,2,533,1981,1981-04-26,1981-05-10,1988-04-24,86,4,6,Gauche,3
1986-04-17,mitterrand1,Ifop,1039,phone,0.44,0.36,1,4,4,2,457,1981,1981-04-26,1981-05-10,1988-04-24,86,4,6,Gauche,3
1986-04-22,mitterrand1,Kantar,1050,face to face,0.56,0.39,1,6,1,2,588,1981,1981-04-26,1981-05-10,1988-04-24,87,4,6,Gauche,3
1986-05-20,mitterrand1,Ifop,944,phone,0.52,0.3,1,4,4,2,490,1981,1981-04-26,1981-05-10,1988-04-24,88,5,6,Gauche,3
1986-05-23,mitterrand1,BVA,1041,phone,0.54,0.35,1,1,4,2,562,1981,1981-04-26,1981-05-10,1988-04-24,88,5,6,Gauche,3
1986-05-23,mitterrand1,Kantar,1017,face to face,0.55,0.4,1,6,1,2,559,1981,1981-04-26,1981-05-10,1988-04-24,88,5,6,Gauche,3
1986-06-16,mitterrand1,Ifop,999,phone,0.55,0.34,1,4,4,2,549,1981,1981-04-26,1981-05-10,1988-04-24,89,6,6,Gauche,3
1986-06-21,mitterrand1,Kantar,1046,face to face,0.59,0.35,1,6,1,2,617,1981,1981-04-26,1981-05-10,1988-04-24,89,6,6,Gauche,3
1986-06-22,mitterrand1,BVA,1014,phone,0.61,0.35,1,1,4,2,618,1981,1981-04-26,1981-05-10,1988-04-24,90,6,6,Gauche,3
1986-07-16,mitterrand1,Ifop,964,phone,0.59,0.29,1,4,4,2,568,1981,1981-04-26,1981-05-10,1988-04-24,91,7,6,Gauche,3
1986-07-20,mitterrand1,BVA,1042,phone,0.62,0.29,1,1,4,2,646,1981,1981-04-26,1981-05-10,1988-04-24,91,7,6,Gauche,3
1986-07-25,mitterrand1,Kantar,920,face to face,0.57,0.37,1,6,1,2,524,1981,1981-04-26,1981-05-10,1988-04-24,91,7,6,Gauche,3
1986-08-17,mitterrand1,Ifop,947,phone,0.51,0.35,1,4,4,2,482,1981,1981-04-26,1981-05-10,1988-04-24,92,8,6,Gauche,3
1986-08-24,mitterrand1,Kantar,915,face to face,0.55,0.4,1,6,1,2,503,1981,1981-04-26,1981-05-10,1988-04-24,93,8,6,Gauche,3
1986-09-16,mitterrand1,BVA,1094,phone,0.55,0.34,1,1,4,2,601,1981,1981-04-26,1981-05-10,1988-04-24,94,9,6,Gauche,3
1986-09-19,mitterrand1,Ifop,990,phone,0.57,0.3,1,4,4,2,564,1981,1981-04-26,1981-05-10,1988-04-24,94,9,6,Gauche,3
1986-09-28,mitterrand1,Kantar,971,face to face,0.61,0.34,1,6,1,2,592,1981,1981-04-26,1981-05-10,1988-04-24,94,9,6,Gauche,3
1986-10-16,mitterrand1,BVA,901,phone,0.58,0.32,1,1,4,2,522,1981,1981-04-26,1981-05-10,1988-04-24,95,10,6,Gauche,3
1986-10-19,mitterrand1,Ifop,1043,phone,0.57,0.32,1,4,4,2,594,1981,1981-04-26,1981-05-10,1988-04-24,95,10,6,Gauche,3
1986-10-26,mitterrand1,Kantar,1067,face to face,0.58,0.35,1,6,1,2,618,1981,1981-04-26,1981-05-10,1988-04-24,96,10,6,Gauche,3
1986-11-16,mitterrand1,Ifop,922,phone,0.61,0.28,1,4,4,2,562,1981,1981-04-26,1981-05-10,1988-04-24,97,11,6,Gauche,3
1986-11-20,mitterrand1,BVA,1035,phone,0.59,0.32,1,1,4,2,610,1981,1981-04-26,1981-05-10,1988-04-24,97,11,6,Gauche,3
1986-11-20,mitterrand1,Kantar,962,face to face,0.56,0.39,1,6,1,2,538,1981,1981-04-26,1981-05-10,1988-04-24,97,11,6,Gauche,3
1986-12-16,mitterrand1,Ifop,1005,phone,0.57,0.31,1,4,4,2,572,1981,1981-04-26,1981-05-10,1988-04-24,98,12,6,Gauche,3
1986-12-19,mitterrand1,BVA,1082,phone,0.56,0.32,1,1,4,2,605,1981,1981-04-26,1981-05-10,1988-04-24,98,12,6,Gauche,3
1986-12-28,mitterrand1,Kantar,930,face to face,0.58,0.38,1,6,1,2,539,1981,1981-04-26,1981-05-10,1988-04-24,99,12,6,Gauche,3
1987-01-17,mitterrand1,Ifop,916,phone,0.5,0.34,1,4,4,2,458,1981,1981-04-26,1981-05-10,1988-04-24,99,1,7,Gauche,3
1987-01-21,mitterrand1,BVA,1006,phone,0.56,0.34,1,1,4,2,563,1981,1981-04-26,1981-05-10,1988-04-24,100,1,7,Gauche,3
1987-01-26,mitterrand1,Kantar,935,face to face,0.56,0.39,1,6,1,2,523,1981,1981-04-26,1981-05-10,1988-04-24,100,1,7,Gauche,3
1987-02-20,mitterrand1,Ifop,915,phone,0.52,0.35,1,4,4,2,475,1981,1981-04-26,1981-05-10,1988-04-24,101,2,7,Gauche,3
1987-02-24,mitterrand1,BVA,1040,phone,0.52,0.35,1,1,4,2,540,1981,1981-04-26,1981-05-10,1988-04-24,101,2,7,Gauche,3
1987-02-25,mitterrand1,Kantar,1073,face to face,0.51,0.45,1,6,1,2,547,1981,1981-04-26,1981-05-10,1988-04-24,101,2,7,Gauche,3
1987-03-16,mitterrand1,BVA,903,phone,0.55,0.32,1,1,4,2,496,1981,1981-04-26,1981-05-10,1988-04-24,102,3,7,Gauche,3
1987-03-18,mitterrand1,Ifop,1032,phone,0.53,0.35,1,4,4,2,546,1981,1981-04-26,1981-05-10,1988-04-24,102,3,7,Gauche,3
1987-03-21,mitterrand1,Kantar,928,face to face,0.54,0.4,1,6,1,2,501,1981,1981-04-26,1981-05-10,1988-04-24,102,3,7,Gauche,3
1987-04-16,mitterrand1,Ifop,1081,phone,0.56,0.32,1,4,4,2,605,1981,1981-04-26,1981-05-10,1988-04-24,104,4,7,Gauche,3
1987-04-20,mitterrand1,Kantar,1089,face to face,0.57,0.37,1,6,1,2,620,1981,1981-04-26,1981-05-10,1988-04-24,104,4,7,Gauche,3
1987-04-25,mitterrand1,BVA,1011,phone,0.58,0.31,1,1,4,2,586,1981,1981-04-26,1981-05-10,1988-04-24,104,4,7,Gauche,3
1987-05-15,mitterrand1,Ifop,1096,phone,0.52,0.33,1,4,4,2,569,1981,1981-04-26,1981-05-10,1988-04-24,105,5,7,Gauche,3
1987-05-18,mitterrand1,BVA,979,phone,0.56,0.33,1,1,4,2,548,1981,1981-04-26,1981-05-10,1988-04-24,105,5,7,Gauche,3
1987-05-21,mitterrand1,Kantar,1094,face to face,0.54,0.4,1,6,1,2,590,1981,1981-04-26,1981-05-10,1988-04-24,105,5,7,Gauche,3
1987-06-15,mitterrand1,Ifop,1014,phone,0.55,0.31,1,4,4,2,557,1981,1981-04-26,1981-05-10,1988-04-24,107,6,7,Gauche,3
1987-06-23,mitterrand1,Kantar,917,face to face,0.57,0.37,1,6,1,2,522,1981,1981-04-26,1981-05-10,1988-04-24,107,6,7,Gauche,3
1987-06-29,mitterrand1,BVA,902,phone,0.55,0.32,1,1,4,2,496,1981,1981-04-26,1981-05-10,1988-04-24,107,6,7,Gauche,3
1987-07-15,mitterrand1,Ifop,925,phone,0.52,0.35,1,4,4,2,481,1981,1981-04-26,1981-05-10,1988-04-24,108,7,7,Gauche,3
1987-07-20,mitterrand1,BVA,1065,phone,0.55,0.35,1,1,4,2,585,1981,1981-04-26,1981-05-10,1988-04-24,108,7,7,Gauche,3
1987-07-20,mitterrand1,Kantar,1004,face to face,0.59,0.35,1,6,1,2,592,1981,1981-04-26,1981-05-10,1988-04-24,108,7,7,Gauche,3
1987-08-18,mitterrand1,Ifop,975,phone,0.52,0.27,1,4,4,2,507,1981,1981-04-26,1981-05-10,1988-04-24,110,8,7,Gauche,3
1987-08-27,mitterrand1,Kantar,917,face to face,0.61,0.34,1,6,1,2,559,1981,1981-04-26,1981-05-10,1988-04-24,110,8,7,Gauche,3
1987-09-17,mitterrand1,Ifop,1061,phone,0.56,0.31,1,4,4,2,594,1981,1981-04-26,1981-05-10,1988-04-24,111,9,7,Gauche,3
1987-09-22,mitterrand1,Kantar,976,face to face,0.6,0.34,1,6,1,2,585,1981,1981-04-26,1981-05-10,1988-04-24,111,9,7,Gauche,3
1987-09-25,mitterrand1,BVA,983,phone,0.57,0.31,1,1,4,2,560,1981,1981-04-26,1981-05-10,1988-04-24,111,9,7,Gauche,3
1987-10-17,mitterrand1,Ifop,964,phone,0.53,0.35,1,4,4,2,510,1981,1981-04-26,1981-05-10,1988-04-24,112,10,7,Gauche,3
1987-10-26,mitterrand1,Kantar,930,face to face,0.58,0.37,1,6,1,2,539,1981,1981-04-26,1981-05-10,1988-04-24,113,10,7,Gauche,3
1987-10-29,mitterrand1,BVA,995,phone,0.6,0.31,1,1,4,2,597,1981,1981-04-26,1981-05-10,1988-04-24,113,10,7,Gauche,3
1987-11-20,mitterrand1,Ifop,948,phone,0.51,0.32,1,4,4,2,483,1981,1981-04-26,1981-05-10,1988-04-24,114,11,7,Gauche,3
1987-11-24,mitterrand1,Kantar,1025,face to face,0.56,0.38,1,6,1,2,574,1981,1981-04-26,1981-05-10,1988-04-24,114,11,7,Gauche,3
1987-11-28,mitterrand1,BVA,1066,phone,0.58,0.32,1,1,4,2,618,1981,1981-04-26,1981-05-10,1988-04-24,114,11,7,Gauche,3
1987-12-20,mitterrand1,Ifop,1089,phone,0.56,0.3,1,4,4,2,609,1981,1981-04-26,1981-05-10,1988-04-24,116,12,7,Gauche,3
1987-12-21,mitterrand1,Kantar,1021,face to face,0.58,0.37,1,6,1,2,592,1981,1981-04-26,1981-05-10,1988-04-24,116,12,7,Gauche,3
1987-12-25,mitterrand1,BVA,1043,phone,0.59,0.29,1,1,4,2,615,1981,1981-04-26,1981-05-10,1988-04-24,116,12,7,Gauche,3
1988-01-16,mitterrand1,Ifop,965,phone,0.6,0.29,1,4,4,2,579,1981,1981-04-26,1981-05-10,1988-04-24,117,1,8,Gauche,3
1988-01-23,mitterrand1,BVA,991,phone,0.61,0.31,1,1,4,2,604,1981,1981-04-26,1981-05-10,1988-04-24,117,1,8,Gauche,3
1988-01-24,mitterrand1,Kantar,1058,face to face,0.62,0.34,1,6,1,2,655,1981,1981-04-26,1981-05-10,1988-04-24,117,1,8,Gauche,3
1988-02-17,mitterrand1,Ifop,995,phone,0.55,0.33,1,4,4,2,547,1981,1981-04-26,1981-05-10,1988-04-24,118,2,8,Gauche,3
1988-02-24,mitterrand1,BVA,1080,phone,0.61,0.28,1,1,4,2,658,1981,1981-04-26,1981-05-10,1988-04-24,119,2,8,Gauche,3
1988-02-28,mitterrand1,Kantar,927,face to face,0.61,0.33,1,6,1,2,565,1981,1981-04-26,1981-05-10,1988-04-24,119,2,8,Gauche,3
1988-03-20,mitterrand1,Ifop,1004,phone,0.55,0.33,1,4,4,2,552,1981,1981-04-26,1981-05-10,1988-04-24,120,3,8,Gauche,3
1988-03-25,mitterrand1,Kantar,921,face to face,0.59,0.38,1,6,1,2,543,1981,1981-04-26,1981-05-10,1988-04-24,120,3,8,Gauche,3
1988-03-26,mitterrand1,BVA,1066,phone,0.63,0.28,1,1,4,2,671,1981,1981-04-26,1981-05-10,1988-04-24,120,3,8,Gauche,3
1988-04-18,mitterrand1,Ifop,1059,phone,0.54,0.33,1,4,4,2,571,1981,1981-04-26,1981-05-10,1988-04-24,121,4,8,Gauche,3
1988-04-23,mitterrand1,Kantar,1067,face to face,0.57,0.39,1,6,1,2,608,1981,1981-04-26,1981-05-10,1988-04-24,121,4,8,Gauche,3
1988-04-26,mitterrand1,BVA,1074,phone,0.6,0.36,1,1,4,2,644,1981,1981-04-26,1981-05-10,1988-04-24,122,4,8,Gauche,3
1988-05-17,mitterrand2,BVA,1023,phone,0.65,0.29,2,1,4,3,664,1988,1988-04-24,1988-05-08,1995-04-23,1,5,1,Gauche,3
1988-05-18,mitterrand2,Ifop,1023,phone,0.54,0.29,2,4,4,3,552,1988,1988-04-24,1988-05-08,1995-04-23,1,5,1,Gauche,3
1988-05-25,mitterrand2,Kantar,993,face to face,0.63,0.35,2,6,1,3,625,1988,1988-04-24,1988-05-08,1995-04-23,1,5,1,Gauche,3
1988-06-15,mitterrand2,Ifop,1029,phone,0.49,0.36,2,4,4,3,504,1988,1988-04-24,1988-05-08,1995-04-23,2,6,1,Gauche,3
1988-06-25,mitterrand2,BVA,971,phone,0.63,0.31,2,1,4,3,611,1988,1988-04-24,1988-05-08,1995-04-23,3,6,1,Gauche,3
1988-06-26,mitterrand2,Kantar,917,face to face,0.63,0.33,2,6,1,3,577,1988,1988-04-24,1988-05-08,1995-04-23,3,6,1,Gauche,3
1988-07-20,mitterrand2,Ifop,974,phone,0.49,0.32,2,4,4,3,477,1988,1988-04-24,1988-05-08,1995-04-23,4,7,1,Gauche,3
1988-07-26,mitterrand2,Kantar,1084,face to face,0.62,0.33,2,6,1,3,672,1988,1988-04-24,1988-05-08,1995-04-23,4,7,1,Gauche,3
1988-07-30,mitterrand2,BVA,1027,phone,0.63,0.26,2,1,4,3,647,1988,1988-04-24,1988-05-08,1995-04-23,4,7,1,Gauche,3
1988-08-18,mitterrand2,Ifop,1026,phone,0.51,0.31,2,4,4,3,523,1988,1988-04-24,1988-05-08,1995-04-23,5,8,1,Gauche,3
1988-08-24,mitterrand2,Kantar,995,face to face,0.62,0.34,2,6,1,3,616,1988,1988-04-24,1988-05-08,1995-04-23,6,8,1,Gauche,3
1988-09-15,mitterrand2,Ifop,984,phone,0.51,0.32,2,4,4,3,501,1988,1988-04-24,1988-05-08,1995-04-23,7,9,1,Gauche,3
1988-09-23,mitterrand2,Kantar,982,face to face,0.64,0.32,2,6,1,3,628,1988,1988-04-24,1988-05-08,1995-04-23,7,9,1,Gauche,3
1988-09-27,mitterrand2,BVA,1078,phone,0.63,0.26,2,1,4,3,679,1988,1988-04-24,1988-05-08,1995-04-23,7,9,1,Gauche,3
1988-10-19,mitterrand2,Ifop,1093,phone,0.5,0.36,2,4,4,3,546,1988,1988-04-24,1988-05-08,1995-04-23,8,10,1,Gauche,3
1988-10-23,mitterrand2,Kantar,1034,face to face,0.63,0.33,2,6,1,3,651,1988,1988-04-24,1988-05-08,1995-04-23,9,10,1,Gauche,3
1988-10-28,mitterrand2,BVA,1053,phone,0.6,0.3,2,1,4,3,631,1988,1988-04-24,1988-05-08,1995-04-23,9,10,1,Gauche,3
1988-11-19,mitterrand2,Ifop,1058,phone,0.49,0.36,2,4,4,3,518,1988,1988-04-24,1988-05-08,1995-04-23,10,11,1,Gauche,3
1988-11-27,mitterrand2,BVA,1081,phone,0.56,0.33,2,1,4,3,605,1988,1988-04-24,1988-05-08,1995-04-23,10,11,1,Gauche,3
1988-11-27,mitterrand2,Kantar,997,face to face,0.58,0.38,2,6,1,3,578,1988,1988-04-24,1988-05-08,1995-04-23,10,11,1,Gauche,3
1988-12-15,mitterrand2,Ifop,1005,phone,0.46,0.39,2,4,4,3,462,1988,1988-04-24,1988-05-08,1995-04-23,11,12,1,Gauche,3
1988-12-22,mitterrand2,Kantar,966,face to face,0.6,0.36,2,6,1,3,579,1988,1988-04-24,1988-05-08,1995-04-23,11,12,1,Gauche,3
1988-12-27,mitterrand2,BVA,1025,phone,0.54,0.34,2,1,4,3,553,1988,1988-04-24,1988-05-08,1995-04-23,12,12,1,Gauche,3
1989-01-16,mitterrand2,Ifop,930,phone,0.47,0.38,2,4,4,3,437,1988,1988-04-24,1988-05-08,1995-04-23,13,1,2,Gauche,3
1989-01-22,mitterrand2,BVA,1042,phone,0.53,0.34,2,1,4,3,552,1988,1988-04-24,1988-05-08,1995-04-23,13,1,2,Gauche,3
1989-01-28,mitterrand2,Kantar,996,face to face,0.58,0.38,2,6,1,3,577,1988,1988-04-24,1988-05-08,1995-04-23,13,1,2,Gauche,3
1989-02-18,mitterrand2,Ifop,958,phone,0.48,0.35,2,4,4,3,459,1988,1988-04-24,1988-05-08,1995-04-23,14,2,2,Gauche,3
1989-02-28,mitterrand2,BVA,1018,phone,0.54,0.36,2,1,4,3,549,1988,1988-04-24,1988-05-08,1995-04-23,15,2,2,Gauche,3
1989-02-28,mitterrand2,Kantar,974,face to face,0.58,0.39,2,6,1,3,564,1988,1988-04-24,1988-05-08,1995-04-23,15,2,2,Gauche,3
1989-03-20,mitterrand2,Ifop,1027,phone,0.47,0.37,2,4,4,3,482,1988,1988-04-24,1988-05-08,1995-04-23,16,3,2,Gauche,3
1989-03-28,mitterrand2,Kantar,990,face to face,0.6,0.36,2,6,1,3,594,1988,1988-04-24,1988-05-08,1995-04-23,16,3,2,Gauche,3
1989-04-15,mitterrand2,Ifop,932,phone,0.46,0.33,2,4,4,3,428,1988,1988-04-24,1988-05-08,1995-04-23,17,4,2,Gauche,3
1989-04-22,mitterrand2,BVA,1089,phone,0.58,0.35,2,1,4,3,631,1988,1988-04-24,1988-05-08,1995-04-23,17,4,2,Gauche,3
1989-04-25,mitterrand2,Kantar,927,face to face,0.61,0.34,2,6,1,3,565,1988,1988-04-24,1988-05-08,1995-04-23,17,4,2,Gauche,3
1989-05-18,mitterrand2,Ifop,1015,phone,0.49,0.33,2,4,4,3,497,1988,1988-04-24,1988-05-08,1995-04-23,18,5,2,Gauche,3
1989-05-22,mitterrand2,BVA,941,phone,0.61,0.31,2,1,4,3,574,1988,1988-04-24,1988-05-08,1995-04-23,19,5,2,Gauche,3
1989-05-24,mitterrand2,Kantar,980,face to face,0.62,0.35,2,6,1,3,607,1988,1988-04-24,1988-05-08,1995-04-23,19,5,2,Gauche,3
1989-06-17,mitterrand2,Ifop,1070,phone,0.46,0.34,2,4,4,3,492,1988,1988-04-24,1988-05-08,1995-04-23,20,6,2,Gauche,3
1989-06-20,mitterrand2,BVA,1052,phone,0.6,0.32,2,1,4,3,631,1988,1988-04-24,1988-05-08,1995-04-23,20,6,2,Gauche,3
1989-06-22,mitterrand2,Kantar,996,face to face,0.58,0.38,2,6,1,3,577,1988,1988-04-24,1988-05-08,1995-04-23,20,6,2,Gauche,3
1989-07-18,mitterrand2,BVA,1073,phone,0.58,0.33,2,1,4,3,622,1988,1988-04-24,1988-05-08,1995-04-23,21,7,2,Gauche,3
1989-07-20,mitterrand2,Ifop,975,phone,0.43,0.37,2,4,4,3,419,1988,1988-04-24,1988-05-08,1995-04-23,21,7,2,Gauche,3
1989-07-27,mitterrand2,Kantar,931,face to face,0.58,0.38,2,6,1,3,539,1988,1988-04-24,1988-05-08,1995-04-23,22,7,2,Gauche,3
1989-08-17,mitterrand2,Ifop,929,phone,0.5,0.32,2,4,4,3,464,1988,1988-04-24,1988-05-08,1995-04-23,23,8,2,Gauche,3
1989-08-24,mitterrand2,Kantar,1090,face to face,0.59,0.37,2,6,1,3,643,1988,1988-04-24,1988-05-08,1995-04-23,23,8,2,Gauche,3
1989-09-16,mitterrand2,Ifop,942,phone,0.43,0.36,2,4,4,3,405,1988,1988-04-24,1988-05-08,1995-04-23,24,9,2,Gauche,3
1989-09-21,mitterrand2,Kantar,949,face to face,0.57,0.37,2,6,1,3,540,1988,1988-04-24,1988-05-08,1995-04-23,24,9,2,Gauche,3
1989-09-24,mitterrand2,BVA,984,phone,0.55,0.34,2,1,4,3,541,1988,1988-04-24,1988-05-08,1995-04-23,25,9,2,Gauche,3
1989-10-16,mitterrand2,Ifop,1073,phone,0.43,0.38,2,4,4,3,461,1988,1988-04-24,1988-05-08,1995-04-23,26,10,2,Gauche,3
1989-10-20,mitterrand2,BVA,1068,phone,0.52,0.38,2,1,4,3,555,1988,1988-04-24,1988-05-08,1995-04-23,26,10,2,Gauche,3
1989-10-25,mitterrand2,Kantar,1035,face to face,0.55,0.42,2,6,1,3,569,1988,1988-04-24,1988-05-08,1995-04-23,26,10,2,Gauche,3
1989-11-19,mitterrand2,Ifop,983,phone,0.44,0.37,2,4,4,3,432,1988,1988-04-24,1988-05-08,1995-04-23,27,11,2,Gauche,3
1989-11-20,mitterrand2,Kantar,977,face to face,0.58,0.4,2,6,1,3,566,1988,1988-04-24,1988-05-08,1995-04-23,27,11,2,Gauche,3
1989-11-30,mitterrand2,BVA,981,phone,0.53,0.37,2,1,4,3,519,1988,1988-04-24,1988-05-08,1995-04-23,28,11,2,Gauche,3
1989-12-18,mitterrand2,BVA,1026,phone,0.56,0.33,2,1,4,3,574,1988,1988-04-24,1988-05-08,1995-04-23,29,12,2,Gauche,3
1989-12-19,mitterrand2,Ifop,924,phone,0.42,0.38,2,4,4,3,388,1988,1988-04-24,1988-05-08,1995-04-23,29,12,2,Gauche,3
1989-12-21,mitterrand2,Kantar,1033,face to face,0.56,0.41,2,6,1,3,578,1988,1988-04-24,1988-05-08,1995-04-23,29,12,2,Gauche,3
1990-01-19,mitterrand2,Ifop,961,phone,0.45,0.36,2,4,4,3,432,1988,1988-04-24,1988-05-08,1995-04-23,30,1,3,Gauche,3
