year,department,percentage,bloc,votes,election_type
2021,Meuse,0.1011,Droite,13621,regional
2021,Meuse,0.1076,Droite radicale et extreme droite,14489,regional
2021,Meuse,0.0751,Gauche,10109,regional
2021,Meuse,0.012,Gauche radicale et extreme gauche,1610,regional
2021,Meuse,0.6819999999999999,Abstention,29203.239999999998,regional
2021,Morbihan,0.0019,Autre,1109,regional
2021,Morbihan,0.0603,Centre,35666,regional
2021,Morbihan,0.048,Droite,28418,regional
2021,Morbihan,0.0629,Droite radicale et extreme droite,37287,regional
2021,Morbihan,0.0653,Ecologisme,38715,regional
2021,Morbihan,0.06860000000000001,Gauche,40619,regional
2021,Morbihan,0.022799999999999997,Gauche radicale et extreme gauche,13539,regional
2021,Morbihan,0.6702,Abstention,130925.5806,regional
2021,Moselle,0.023799999999999998,Centre,17608,regional
2021,Moselle,0.0739,Droite,54787,regional
2021,Moselle,0.0823,Droite radicale et extreme droite,60974,regional
2021,Moselle,0.0664,Gauche,49224,regional
2021,Moselle,0.006999999999999999,Gauche radicale et extreme gauche,5213,regional
2021,Moselle,0.7465999999999999,Abstention,140215.95959999997,regional
2021,Nievre,0.0821,Centre,12687,regional
2021,Nievre,0.0336,Droite,5183,regional
2021,Nievre,0.07440000000000001,Droite radicale et extreme droite,11500,regional
2021,Nievre,0.0321,Ecologisme,4953,regional
2021,Nievre,0.0892,Gauche,13785,regional
2021,Nievre,0.011899999999999999,Gauche radicale et extreme gauche,1835,regional
2021,Nievre,0.6767,Abstention,33796.4281,regional
2021,Nord,0.0296,Centre,53347,regional
2021,Nord,0.115,Droite,207121,regional
2021,Nord,0.0716,Droite radicale et extreme droite,129006,regional
2021,Nord,0.0658,Ecologisme,118394,regional
2021,Nord,0.0098,Gauche radicale et extreme gauche,17618,regional
2021,Nord,0.7081999999999999,Abstention,372149.18519999995,regional
2021,Oise,0.0282,Centre,15759,regional
2021,Oise,0.1323,Droite,74030,regional
2021,Oise,0.08629999999999999,Droite radicale et extreme droite,48314,regional
2021,Oise,0.0558,Ecologisme,31216,regional
2021,Oise,0.0091,Gauche radicale et extreme gauche,5084,regional
2021,Oise,0.6883,Abstention,120041.5849,regional
2021,Orne,0.034,Centre,6977,regional
2021,Orne,0.1436,Droite,29434,regional
2021,Orne,0.0605,Droite radicale et extreme droite,12393,regional
2021,Orne,0.060599999999999994,Gauche,12412,regional
2021,Orne,0.0273,Gauche radicale et extreme gauche,5599,regional
2021,Orne,0.6739999999999999,Abstention,45033.31,regional
2021,Paris,0.0013,Autre,1668,regional
2021,Paris,0.0479,Centre,63268,regional
2021,Paris,0.11270000000000001,Droite,148844,regional
2021,Paris,0.0268,Droite radicale et extreme droite,35361,regional
2021,Paris,0.0642,Ecologisme,84883,regional
2021,Paris,0.043899999999999995,Gauche,57940,regional
2021,Paris,0.044000000000000004,Gauche radicale et extreme gauche,58134,regional
2021,Paris,0.6592,Abstention,296704.6016,regional
2021,Pas de Calais,0.0291,Centre,31639,regional
2021,Pas de Calais,0.1399,Droite,152262,regional
2021,Pas de Calais,0.0962,Droite radicale et extreme droite,104704,regional
2021,Pas de Calais,0.056100000000000004,Ecologisme,61061,regional
2021,Pas de Calais,0.0139,Gauche radicale et extreme gauche,15147,regional
2021,Pas de Calais,0.6648000000000001,Abstention,242527.68240000002,regional
2021,Puy de Dome,0.0022,Autre,1020,regional
2021,Puy de Dome,0.0253,Centre,11597,regional
2021,Puy de Dome,0.1704,Droite,78120,regional
2021,Puy de Dome,0.0311,Droite radicale et extreme droite,14269,regional
2021,Puy de Dome,0.0408,Ecologisme,18717,regional
2021,Puy de Dome,0.0479,Gauche,21957,regional
2021,Puy de Dome,0.0307,Gauche radicale et extreme gauche,14048,regional
2021,Puy de Dome,0.6516,Abstention,104078.76479999999,regional
2021,Pyrenees Atlantiques,0.09960000000000001,Centre,50390,regional
2021,Pyrenees Atlantiques,0.08719999999999999,Droite,44112,regional
2021,Pyrenees Atlantiques,0.05,Droite radicale et extreme droite,25291,regional
2021,Pyrenees Atlantiques,0.1101,Gauche,55730,regional
2021,Pyrenees Atlantiques,0.0233,Gauche radicale et extreme gauche,11792,regional
2021,Pyrenees Atlantiques,0.6298,Abstention,117970.98700000001,regional
2021,Pyrenees Orientales,0.0029,Autre,1029,regional
2021,Pyrenees Orientales,0.0229,Centre,8116,regional
2021,Pyrenees Orientales,0.0358,Droite,12692,regional
2021,Pyrenees Orientales,0.1116,Droite radicale et extreme droite,39516,regional
2021,Pyrenees Orientales,0.0265,Ecologisme,9373,regional
2021,Pyrenees Orientales,0.1139,Gauche,40347,regional
2021,Pyrenees Orientales,0.0219,Gauche radicale et extreme gauche,7769,regional
2021,Pyrenees Orientales,0.6645,Abstention,78970.50899999999,regional
2021,Rhone,0.002,Autre,2307,regional
2021,Rhone,0.044000000000000004,Centre,49736,regional
2021,Rhone,0.11900000000000001,Droite,134308,regional
2021,Rhone,0.0336,Droite radicale et extreme droite,37905,regional
2021,Rhone,0.0493,Ecologisme,55623,regional
2021,Rhone,0.034300000000000004,Gauche,38717,regional
2021,Rhone,0.0181,Gauche radicale et extreme gauche,20379,regional
2021,Rhone,0.6997,Abstention,237180.8075,regional
2021,Saone et Loire,0.034,Centre,13580,regional
2021,Saone et Loire,0.08929999999999999,Droite,35656,regional
2021,Saone et Loire,0.061799999999999994,Droite radicale et extreme droite,24672,regional
2021,Saone et Loire,0.029500000000000002,Ecologisme,11792,regional
2021,Saone et Loire,0.0889,Gauche,35495,regional
2021,Saone et Loire,0.0078000000000000005,Gauche radicale et extreme gauche,3107,regional
2021,Saone et Loire,0.6887,Abstention,85606.7874,regional
2021,Sarthe,0.0012,Autre,495,regional
2021,Sarthe,0.0232,Centre,9497,regional
2021,Sarthe,0.1121,Droite,45854,regional
2021,Sarthe,0.0508,Droite radicale et extreme droite,20777,regional
2021,Sarthe,0.042300000000000004,Ecologisme,17301,regional
2021,Sarthe,0.0407,Gauche,16631,regional
2021,Sarthe,0.0091,Gauche radicale et extreme gauche,3724,regional
2021,Sarthe,0.7206,Abstention,82349.4474,regional
2021,Savoie,0.0021,Autre,667,regional
2021,Savoie,0.03,Centre,9349,regional
2021,Savoie,0.14,Droite,43621,regional
2021,Savoie,0.0447,Droite radicale et extreme droite,13917,regional
2021,Savoie,0.052300000000000006,Ecologisme,16301,regional
2021,Savoie,0.0345,Gauche,10764,regional
2021,Savoie,0.0218,Gauche radicale et extreme gauche,6794,regional
2021,Savoie,0.6746,Abstention,68413.2098,regional
2021,Seine et Marne,0.0013,Autre,1168,regional
2021,Seine et Marne,0.0264,Centre,23400,regional
2021,Seine et Marne,0.09699999999999999,Droite,86113,regional
2021,Seine et Marne,0.0593,Droite radicale et extreme droite,52715,regional
2021,Seine et Marne,0.030999999999999996,Ecologisme,27485,regional
2021,Seine et Marne,0.0268,Gauche,23808,regional
2021,Seine et Marne,0.026500000000000003,Gauche radicale et extreme gauche,23545,regional
2021,Seine et Marne,0.7317,Abstention,174315.8178,regional
2021,Seine Maritime,0.042800000000000005,Centre,37372,regional
2021,Seine Maritime,0.09050000000000001,Droite,78810,regional
2021,Seine Maritime,0.06269999999999999,Droite radicale et extreme droite,54669,regional
2021,Seine Maritime,0.054000000000000006,Gauche,47058,regional
2021,Seine Maritime,0.059399999999999994,Gauche radicale et extreme gauche,51833,regional
2021,Seine Maritime,0.6906,Abstention,186283.8252,regional
2021,Seine Saint Denis,0.0012,Autre,954,regional
2021,Seine Saint Denis,0.021,Centre,16504,regional
2021,Seine Saint Denis,0.0652,Droite,51150,regional
2021,Seine Saint Denis,0.028300000000000002,Droite radicale et extreme droite,22203,regional
2021,Seine Saint Denis,0.0313,Ecologisme,24541,regional
2021,Seine Saint Denis,0.0341,Gauche,26724,regional
2021,Seine Saint Denis,0.0524,Gauche radicale et extreme gauche,41169,regional
2021,Seine Saint Denis,0.7665,Abstention,140457.29249999998,regional
2021,Somme,0.031200000000000002,Centre,12692,regional
2021,Somme,0.1552,Droite,63060,regional
2021,Somme,0.0857,Droite radicale et extreme droite,34822,regional
2021,Somme,0.0616,Ecologisme,25057,regional
2021,Somme,0.0138,Gauche radicale et extreme gauche,5620,regional
2021,Somme,0.6525,Abstention,92166.2775,regional
2021,Tarn,4e-4,Autre,120,regional
2021,Tarn,0.0395,Centre,11582,regional
2021,Tarn,0.044000000000000004,Droite,12916,regional
2021,Tarn,0.0782,Droite radicale et extreme droite,22937,regional
2021,Tarn,0.0308,Ecologisme,9036,regional
2021,Tarn,0.1545,Gauche,45318,regional
2021,Tarn,0.025300000000000003,Gauche radicale et extreme gauche,7438,regional
2021,Tarn,0.6273,Abstention,68593.3731,regional
2021,Tarn et Garonne,0.0027,Autre,503,regional
2021,Tarn et Garonne,0.036599999999999994,Centre,6770,regional
2021,Tarn et Garonne,0.0518,Droite,9596,regional
2021,Tarn et Garonne,0.0929,Droite radicale et extreme droite,17199,regional
2021,Tarn et Garonne,0.0304,Ecologisme,5624,regional
2021,Tarn et Garonne,0.1412,Gauche,26149,regional
2021,Tarn et Garonne,0.023600000000000003,Gauche radicale et extreme gauche,4373,regional
2021,Tarn et Garonne,0.6208,Abstention,43588.851200000005,regional
2021,Territoire de Belfort,0.0318,Centre,2955,regional
2021,Territoire de Belfort,0.0621,Droite,5771,regional
2021,Territoire de Belfort,0.07519999999999999,Droite radicale et extreme droite,6981,regional
2021,Territoire de Belfort,0.0363,Ecologisme,3370,regional
2021,Territoire de Belfort,0.0983,Gauche,9127,regional
2021,Territoire de Belfort,0.0104,Gauche radicale et extreme gauche,969,regional
2021,Territoire de Belfort,0.6859,Abstention,20009.7607,regional
2021,Val d'Oise,0.0014000000000000002,Autre,1019,regional
2021,Val d'Oise,0.028300000000000002,Centre,20632,regional
2021,Val d'Oise,0.09140000000000001,Droite,66665,regional
2021,Val d'Oise,0.0452,Droite radicale et extreme droite,32976,regional
2021,Val d'Oise,0.0331,Ecologisme,24082,regional
2021,Val d'Oise,0.0296,Gauche,21581,regional
2021,Val d'Oise,0.0279,Gauche radicale et extreme gauche,20357,regional
2021,Val d'Oise,0.7431,Abstention,139191.5472,regional
2021,Val de Marne,0.0015,Autre,1150,regional
2021,Val de Marne,0.0355,Centre,27859,regional
2021,Val de Marne,0.0992,Droite,78027,regional
2021,Val de Marne,0.032799999999999996,Droite radicale et extreme droite,25803,regional
2021,Val de Marne,0.0432,Ecologisme,33920,regional
2021,Val de Marne,0.0358,Gauche,28145,regional
2021,Val de Marne,0.0433,Gauche radicale et extreme gauche,34002,regional
2021,Val de Marne,0.7087,Abstention,162225.6822,regional
2021,Var,8e-4,Autre,617,regional
2021,Var,0.1063,Droite,84630,regional
2021,Var,0.1417,Droite radicale et extreme droite,112800,regional
2021,Var,0.054299999999999994,Ecologisme,43227,regional
2021,Var,0.0072,Gauche,5701,regional
2021,Var,0.006999999999999999,Gauche radicale et extreme gauche,5577,regional
2021,Var,0.6827000000000001,Abstention,172417.25040000002,regional
2021,Vaucluse,7.000000000000001e-4,Autre,268,regional
2021,Vaucluse,0.08650000000000001,Droite,34931,regional
2021,Vaucluse,0.1485,Droite radicale et extreme droite,59981,regional
2021,Vaucluse,0.0774,Ecologisme,31300,regional
2021,Vaucluse,0.0083,Gauche,3336,regional
2021,Vaucluse,0.0097,Gauche radicale et extreme gauche,3933,regional
2021,Vaucluse,0.6689,Abstention,89464.70610000001,regional
2021,Vendee,0.0016,Autre,838,regional
2021,Vendee,0.0416,Centre,22207,regional
2021,Vendee,0.1215,Droite,64955,regional
2021,Vendee,0.0581,Droite radicale et extreme droite,31078,regional
2021,Vendee,0.0406,Ecologisme,21710,regional
2021,Vendee,0.0331,Gauche,17664,regional
2021,Vendee,0.0070999999999999995,Gauche radicale et extreme gauche,3802,regional
2021,Vendee,0.6964,Abstention,112993.6856,regional
2021,Vienne,0.09870000000000001,Centre,29855,regional
2021,Vienne,0.052300000000000006,Droite,15835,regional
2021,Vienne,0.0587,Droite radicale et extreme droite,17753,regional
2021,Vienne,0.0776,Gauche,23492,regional
2021,Vienne,0.030299999999999997,Gauche radicale et extreme gauche,9147,regional
2021,Vienne,0.6824,Abstention,65566.3568,regional
2021,Vosges,0.020700000000000003,Centre,5736,regional
2021,Vosges,0.11410000000000001,Droite,31607,regional
2021,Vosges,0.0903,Droite radicale et extreme droite,25007,regional
2021,Vosges,0.07200000000000001,Gauche,19943,regional
2021,Vosges,0.0096,Gauche radicale et extreme gauche,2649,regional
2021,Vosges,0.6933,Abstention,58890.2886,regional
2021,Yonne,0.0353,Centre,8319,regional
2021,Yonne,0.0613,Droite,14443,regional
2021,Yonne,0.0999,Droite radicale et extreme droite,23538,regional
2021,Yonne,0.0336,Ecologisme,7927,regional
2021,Yonne,0.091,Gauche,21439,regional
2021,Yonne,0.0102,Gauche radicale et extreme gauche,2410,regional
2021,Yonne,0.6687000000000001,Abstention,52209.421200000004,regional
2021,Yvelines,0.0018,Autre,1735,regional
2021,Yvelines,0.0434,Centre,41458,regional
2021,Yvelines,0.1431,Droite,136842,regional
2021,Yvelines,0.047400000000000005,Droite radicale et extreme droite,45342,regional
2021,Yvelines,0.0446,Ecologisme,42677,regional
2021,Yvelines,0.026600000000000002,Gauche,25391,regional
2021,Yvelines,0.0223,Gauche radicale et extreme gauche,21310,regional
2021,Yvelines,0.6708000000000001,Abstention,211137.654,regional
2015,Ain,0.5331896361035603,Abstention,216941,regional
2015,Ain,0.006510615079852731,Centre,2649,regional
2015,Ain,0.14125503227043262,Droite,57473,regional
2015,Ain,0.16545171232371692,Droite radicale et extreme droite,67318,regional
2015,Ain,0.0250814748546233,Ecologisme,10205,regional
2015,Ain,0.10723467215894847,Gauche,43631,regional
2015,Ain,0.021276857208865643,Gauche radicale et extreme gauche,8657,regional
2015,Aisne,0.46561449383638404,Abstention,174503,regional
2015,Aisne,0.005864774000747105,Centre,2198,regional
2015,Aisne,0.15505363146379209,Droite,58111,regional
2015,Aisne,0.24802817653023107,Droite radicale et extreme droite,92956,regional
2015,Aisne,0.021028336624152835,Ecologisme,7881,regional
2015,Aisne,0.07379529323870004,Gauche,27657,regional
2015,Aisne,0.03061529430599285,Gauche radicale et extreme gauche,11474,regional
2015,Allier,0.5275105142627403,Abstention,133831,regional
2015,Allier,0.004426435635368916,Centre,1123,regional
2015,Allier,0.15625751370697233,Droite,39643,regional
2015,Allier,0.1325210975037741,Droite radicale et extreme droite,33621,regional
2015,Allier,0.020413633264092266,Ecologisme,5179,regional
2015,Allier,0.10353838937655448,Gauche,26268,regional
2015,Allier,0.05533241625049763,Gauche radicale et extreme gauche,14038,regional
2015,Alpes de Haute Provence,0.34691281464167023,Abstention,43634,regional
2015,Alpes de Haute Provence,0.20922577875304108,Droite,26316,regional
2015,Alpes de Haute Provence,0.2097187107443273,Droite radicale et extreme droite,26378,regional
2015,Alpes de Haute Provence,0.05958116681772647,Ecologisme,7494,regional
2015,Alpes de Haute Provence,0.1663327449951502,Gauche,20921,regional
2015,Alpes de Haute Provence,0.008228784048084721,Gauche radicale et extreme gauche,1035,regional
2015,Alpes Maritimes,0.2890273446476054,Abstention,220116.00000000006,regional
2015,Alpes Maritimes,0.3908610445458425,Droite,297670,regional
2015,Alpes Maritimes,0.20874109575550667,Droite radicale et extreme droite,158972,regional
2015,Alpes Maritimes,0.01912090076486229,Ecologisme,14562,regional
2015,Alpes Maritimes,0.06488264451958113,Gauche,49413,regional
2015,Alpes Maritimes,0.027366969766602106,Gauche radicale et extreme gauche,20842,regional
2015,Ardeche,0.4933233253834699,Abstention,122246.99999999999,regional
2015,Ardeche,0.004999939468045181,Centre,1239,regional
2015,Ardeche,0.14995379394115488,Droite,37159,regional
2015,Ardeche,0.1469635153730988,Droite radicale et extreme droite,36418,regional
2015,Ardeche,0.03541119356908512,Ecologisme,8775,regional
2015,Ardeche,0.13276675423622797,Gauche,32900,regional
2015,Ardeche,0.03658147802891813,Gauche radicale et extreme gauche,9065,regional
2015,Ardennes,0.4222874050675104,Abstention,82349,regional
2015,Ardennes,0.003666535047459835,Centre,715,regional
2015,Ardennes,0.2588625023717097,Droite,50480,regional
2015,Ardennes,0.19689036803807042,Droite radicale et extreme droite,38395,regional
2015,Ardennes,0.020496700118457285,Ecologisme,3997,regional
2015,Ardennes,0.08835580261221392,Gauche,17230,regional
2015,Ardennes,0.0094406867445784,Gauche radicale et extreme gauche,1841,regional
2015,Ariege,0.4988987822331154,Abstention,58216,regional
2015,Ariege,0.07566265886244633,Droite,8829,regional
2015,Ariege,0.1668194945538997,Droite radicale et extreme droite,19466,regional
2015,Ariege,0.07510562263795216,Ecologisme,8764,regional
2015,Ariege,0.17109581880040106,Gauche,19965,regional
2015,Ariege,0.012417622912185382,Gauche radicale et extreme gauche,1449,regional
2015,Aube,0.4114000411978773,Abstention,83882,regional
2015,Aube,0.004585716107389133,Centre,935,regional
2015,Aube,0.23275819788713745,Droite,47458,regional
2015,Aube,0.2321549432548285,Droite radicale et extreme droite,47335,regional
2015,Aube,0.025792813913111716,Ecologisme,5259,regional
2015,Aube,0.08595152383101023,Gauche,17525,regional
2015,Aube,0.007356763808645669,Gauche radicale et extreme gauche,1500,regional
2015,Aude,0.4808601046294436,Abstention,129235.00000000001,regional
2015,Aude,0.07686468867903468,Droite,20658,regional
2015,Aude,0.21822978292739192,Droite radicale et extreme droite,58651,regional
2015,Aude,0.054163969072548536,Ecologisme,14557,regional
2015,Aude,0.15971617589057815,Gauche,42925,regional
2015,Aude,0.010165278801003133,Gauche radicale et extreme gauche,2732,regional
2015,Aveyron,0.4913470597382165,Abstention,107435,regional
2015,Aveyron,0.15527728740384353,Droite,33952,regional
2015,Aveyron,0.13600025611239674,Droite radicale et extreme droite,29737,regional
2015,Aveyron,0.05832959836088066,Ecologisme,12754,regional
2015,Aveyron,0.15070385174750978,Gauche,32952,regional
2015,Aveyron,0.008341946637152762,Gauche radicale et extreme gauche,1824,regional
2015,Bas Rhin,0.3664471569787035,Abstention,281626,regional
2015,Bas Rhin,0.04785233126575245,Centre,36776,regional
2015,Bas Rhin,0.31648170340558807,Droite,243226,regional
